,usuario,texto;;
"24468,@felipeneto,""@BeatrizSvetlana @hornygothweed @marcogomes @felipeneto Na real q foi meio q assim em todo o mundo, ngm fechou a fronteira msm sabendo q havia  corona, só dps q o número de infectados aumentou e foram registradas as primeiras mortes, começaram a fechar tudo.""";;
24559,@felipeneto,@felipeneto Para se proteger do corona lave as mãos toda vez q algum membro da família bolsonaro fala merda;;
"24588,@felipeneto,""@felipeneto Olá amigos! Como muitos sabem estou passando uma luta  com minha mÃe! Ela precisa com urgência de uma cirurgia para retirada de pedras na visicula, o sus cancelou a dela por conta do corona. Mas ela está muito mal... Quem puder ajudar!!";;
;;
"https://t.co/o65WVMbNmS""";;
"24592,@felipeneto,""@felipeneto https://t.co/o65WVMbNmS";;
"Olá amigos! Como muitos sabem estou passando uma luta  com minha mÃe! Ela precisa com urgência de uma cirurgia para retirada de pedras na visicula, o sus cancelou a dela por conta do corona. Mas ela está muito mal... Quem puder ajudar!!""";;
"24603,@felipeneto,""@felipeneto Qual a teoria da conspiração deles? Que Foi o Felipe quem lançou o corona na China, assim as pessoas ficariam em casa, Felipe faria lavagem cerebral comunista e dominaria o mundo?""";;
"24733,@felipeneto,""@Chopplifter2 @felipeneto meu deus, burro do caralh*, os fÃs do bolsonaro são um bando de imbecil, mesmo";;
;;
"vou tentar explicar da melhor forma, flor: todas essas doenças que você citou AÍ­ (varíola, sarampo, gripe) JÁ possuem uma vacina. o corona, não.""";;
24842,@felipeneto,@Chopplifter2 @felipeneto vai pegar corona virus e nao enche o saco;;
"24914,@felipeneto,""@_RodrigodOrey_ @Flora61422631 @M1st3rlang @felipeneto Pior, se DEUS não existe... Vamos fuder com essa porra toda, quem tiver q ir pra igreja q vá e morra, se a fé deles o salvar vão fica vivos, não vai ser por isso q o ATEU vai virar cristão... Mas pode ser q morra pela vovó p pegou corona, pq Ateu tem tanto medo de morrer e do ğŸ‘¹?""";;
"24932,@felipeneto,""@felipeneto Eu tó ouvindo a discussão de 2 vizinhas de como a Globo tem manipulado as notícias, como eles fazem uma lavagem cerebral com as notícias do Corona. Uma delas chegou a citar o vídeo de hoje cedo, onde o """"Negócio"""" vai até os jornalistas e pergunta se eles não tem medo de morrer +++""";;
25019,@felipeneto,@felipeneto Isso te ajudará no futuro. Com certeza sua base de subscribers irá crescer. Você vai LUCRAR com as mortes do corona vírus sim.;;
"25237,@felipeneto,""@pakasmos @LiquidificaPop @felipeneto Q ignorância?";;
"Só pq eu mostrei o próprio FN dizendo q o perfil dele não é fonte de informação?E umas matérias de outros cientistas dizendo q existem vários virus tão letais quanto o corona vírus,e q ninguém liga?Ou pq eu me revolto como as autoridades tratam quem precisa trabalhar?""";;
25322,@felipeneto,@felipeneto Eu até entendo eu ficar em casa meio sem ter o que fazer (em tese) e surtar pelo corona. Mas tu tem uma casa enorme sabe... Relaxa um pouco kkk #peace;;
"25371,@felipeneto,""@Chopplifter2 @LiquidificaPop @felipeneto rapaz, nenhum momento comentei que você falou que o corona vírus é fake, apenas afirmei que todo mundo sabe que ele não é tão letal,no entanto o nÃ­vel de contágio dele é altÃ­ssimo";;
;;
"falta interpretação para você, isso sim.""";;
"25391,@felipeneto,""@pakasmos @LiquidificaPop @felipeneto Onde eu falo q o vírus chinês é fake e não é perigoso, só pq eu mostrei o próprio FN dizendo q o perfil dele não é fonte de informação? E umas matérias de outros cientistas dizendo q existem vários virus tão letais quanto o corona vírus, e q ninguém liga? Faltou interpretação sua""";;
25392,@felipeneto,@felipeneto O medo é que alguns pobres morram de fome antes que o corona mate porque esses governantes não faz nada por nós pobres!;;
"25406,@felipeneto,""@DznFirst @felipeneto É fogo esses petistas, Aiai. Manda o Bolsonaro fazer um bolsa Corona que o Brasil vai ficar em festa!!""";;
25417,@felipeneto,@felipeneto Faltou o Olavo de Carvalho que acredita que não tem morte por Corona;;
"25435,@felipeneto,""@Chopplifter2 @LiquidificaPop @felipeneto todo mundo sabe que o que mata o corona não é a letalidade, tem que ser muito idiota em apertar sempre nessa tecla, a discussão que se segue, é que pela fácil contaminação, milhares de pessoas vão superlotar o sus e quando esse dia chegar, pessoas vão morrer pq nao terá +""";;
"25484,@felipeneto,""@felipeneto Mas já está falando que a quarentena é para prejudicá-lo na sua reeleição em Novembro. ";;
Nem sabendo que os EUA serão o epicentro do Corona-vírus mundial.;;
#ForaBolsonaro.;;
"#AcabouBolsonaro.""";;
"25615,@felipeneto,""@felipeneto Tó quebrada com ou sem quarentena, mesmo antes já não tinha novos agendamentos no meu studio por medo do vírus, se voltar agora vou colocar cÃ­lios no próprio corona pq cliente não vou ter.""";;
"25622,@felipeneto,""@jamillychrysti1 @felipeneto exatamente, assim também como não são somente os idosos que estão morrendo pro corona! Na empresa onde eu trabalho uma enfermeira morreu pro corona e ela tinha na faixa de 30 a 40 anos. Só que claramente as mídias não vão colocar que pessoas mais jovens estão morrendo +""";;
"25629,@felipeneto,""@felipeneto Eu ainda acho que ele pegou o corona, tá com os dias contados e tá aproveitando pra levar o máximo de gente junto com ele.""";;
"25638,@felipeneto,""@felipeneto Isso significa que teremos isolamento vertical, ele cedeu ao presidente, o Brasil vai aumentar e muito os casos de corona e o resto todo mundo já sabe, parabéns aos envolvidos""";;
"25697,@felipeneto,""@trixk16 @felipeneto Exatamente. O vírus reage de forma diferente em cada um, porque todos tem um metabolismo diferente. Não podemos generalizar . Só pq uma pessoa jovem pegou corona e tá de boa, não quer dizer que todos os jovens reagirão da mesma forma.""";;
25731,@felipeneto,@Chopplifter2 @rauni_gomes @felipeneto AÍ­ q tá... gripe comum tem cura e vacina o corona não...;;
"25801,@felipeneto,""@felipeneto Ficar criticando do sofá da sua mansão é fácil brother...mas se a economia entrar em colapso, a saúde também entra. 40 milhões de desempregados, a saúde também vai sofrer. Mesmo que achem a cura do corona. Vamos analisar mais friamente as coisas e não só sair descendo o cacete.""";;
"25876,@felipeneto,""@marcusv_prado @hxrryscadelinha @felipeneto Se informe! Quando ele falou da """"gripinha"""" foi por ironia, pois o DR Drauzio varella em janeiro postou um vídeo dizendo que o corona vírus era só um resfriadinho para o povo não ter panico.""";;
"25884,@felipeneto,""@felipeneto @eurenesilva Embora eu goste muito de dinheiro, não queria doação não, mas um salario fixo me faria feliz viu. Tá foda pra todo lado! Super concordo com isolamento e to com ódio mortal do Bostonaro mas ser PJ nesse país pós corona não será fácil(alias mês q vem já não vai ser)""";;
"25885,@felipeneto,""@matthrdb12 @sants_lukaz @stellacflavio @Perseugmr @Caue_trajano @felipeneto Só pq eu mostrei o próprio @felipeneto dizendo q o perfil dele não é fonte de informação? E umas matérias de outros cientistas dizendo q existem vários virus tão letais quanto o corona vírus, e q ninguém liga? O acéfalo aqui é vc. https://t.co/Vy3fU4DgvX""";;
"25886,@felipeneto,""@matthrdb12 @sants_lukaz @stellacflavio @Perseugmr @Caue_trajano @felipeneto Só pq eu mostrei o próprio @felipeneto dizendo q o perfil dele não é fonte de informação? E umas matérias de outros cientistas dizendo q existem vários virus tão letais quanto o corona vírus, e q ninguém liga? O acéfalo aqui é vc. https://t.co/Vy3fU4DgvX""";;
"25907,@felipeneto,""@BrasileirodoRi0 @Arianne11799636 @felipeneto Esses números são baseados em que? Quase 2% eh a da mortalidade do Corona, a outra em 100% de quem, quem não vai comer? Sob quais estudos chegou a essa conclusão? E pra que existe o estado, somos um dos países que mais paga imposto isso terá que servir de algo agora não?!""";;
"25911,@felipeneto,""@matthrdb12 @sants_lukaz @stellacflavio @Perseugmr @Caue_trajano @felipeneto Meu problema?";;
"Só pq eu mostrei o próprio @felipeneto dizendo q o perfil dele não é fonte de informação? E umas matérias de outros cientistas dizendo q existem vários virus tão letais quanto o corona vírus, e q ninguém liga? Queria ver onde eu afirmo q o vírus chinês é fake. https://t.co/7Rdx4j5IbR""";;
"25912,@felipeneto,""@matthrdb12 @sants_lukaz @stellacflavio @Perseugmr @Caue_trajano @felipeneto Meu problema?";;
"Só pq eu mostrei o próprio @felipeneto dizendo q o perfil dele não é fonte de informação? E umas matérias de outros cientistas dizendo q existem vários virus tão letais quanto o corona vírus, e q ninguém liga? Queria ver onde eu afirmo q o vírus chinês é fake. https://t.co/7Rdx4j5IbR""";;
"25943,@felipeneto,""@Chopplifter2 @sants_lukaz @stellacflavio @Caue_trajano @felipeneto Ok desisto... fura o bloqueio e morre de corona se é isso q vc quer, afinal eu simplesmente não ligo o suficiente pra sua existência pra me importar se vc tá vivo ou morto...""";;
25949,@felipeneto,@felipeneto Kkkkk eu diria que o Corona vírus ficou com medo do gado chifrar ele;;
25957,@felipeneto,@felipeneto @PraVerVoce1 Trump liberou pacote de socorro Ã  população na quarentena. Qui se depender de Bolsonaro morreremos de corona ou de fome;;
"25959,@felipeneto,""@LiquidificaPop @felipeneto E em momento nenhum eu afirmei isso. Só pq eu mostrei o próprio @felipeneto dizendo q o perfil dele não é fonte de informação. E umas matérias de outros cientistas dizendo q existem vários virus tão letais quanto o corona vírus, e q ninguém liga.""";;
"25960,@felipeneto,""@LiquidificaPop @felipeneto E em momento nenhum eu afirmei isso. Só pq eu mostrei o próprio @felipeneto dizendo q o perfil dele não é fonte de informação. E umas matérias de outros cientistas dizendo q existem vários virus tão letais quanto o corona vírus, e q ninguém liga.""";;
25975,@felipeneto,@Chopplifter2 @felipeneto Chopplifter vc gostaria de pegar o corona ? ğŸ¤”;;
"25982,@felipeneto,""@ViniiSB @trixk16 @felipeneto Até o corona tá com ranço do Bozo, vê de longe e já pensa: """"Deus que me livre""""""";;
"26001,@felipeneto,""@felipeneto Eai vms ser realistas aqui?, quem puder é óbvio que vai fica em casa krl,mas tem milhões de famílias que não vão ter recursos pra ficar em casa sem o salário,se não morrer de corona vão morrer de fome amanhã ou depois pra quitar as dÃ­vidas.""";;
26002,@felipeneto,@alifezao @felipeneto Mas parece q o corona não veio do morcego.;;
"26003,@felipeneto,""@Emilio_Vaz05 @felipeneto Só pq eu mostrei o próprio @felipeneto dizendo q o perfil dele não é fonte de informação? E umas matérias de outros cientistas dizendo q existem vários virus tão letais quanto o corona vírus, e q ninguém liga? Cara acho q o mal cárter é vc.""";;
"26004,@felipeneto,""@Emilio_Vaz05 @felipeneto Só pq eu mostrei o próprio @felipeneto dizendo q o perfil dele não é fonte de informação? E umas matérias de outros cientistas dizendo q existem vários virus tão letais quanto o corona vírus, e q ninguém liga? Cara acho q o mal cárter é vc.""";;
26005,@felipeneto,@felipeneto Estou morrendo de sono. Neste momemto estou com overdose de informação e nem sei mais o que pensar.  Vou deixar as notícias e esta rede por três dias. Não aguento mais ouvir falar do corona. O coronavirus me venceu.;;
"26012,@felipeneto,""@Chopplifter2 @felipeneto É muito mal caratismo pegar esses tÃ­tulos de notícias e deturpar o que está nela para servir a sua opinião.";;
;;
"Sim, Variola matava mais, contaminou muito menos, sarampo infecta mais porem mata menos. a MERS (outro corona virus), também matava mais, porém foi muito menos contagioso.""";;
"26036,@felipeneto,""@ziraldo56 @felipeneto h1n1 no tempo da epidemia matou 18mil em 16 meses, corona superou isso em 4 meses apenas, é triste""";;
26046,@felipeneto,@felipeneto Prefiro que o Bolsonaro pegue corona pra dizer se é so uma gripisinha mesmo...;;
26049,@felipeneto,@felipeneto Todos os países contra o corona vírus e o bolsonaro achando que é uma â€œgripizinhaâ€! Faça me o favor ne bolsonaro;;
"26059,@felipeneto,""@marcogomes @felipeneto Marco gomes e Felipe Neto, como empresários, oq acham da economia pos pandemia? E do discurso que o corona vai mata 30 mil mas a economia vai mata 300 mil depois?""";;
"26076,@felipeneto,""@felipeneto A verdade é e smp foi essa: tá todo mundo fodido !!!!";;
"Se não for pelo corona, é pelo presidente.""";;
"26126,@felipeneto,""@ale_virissimo @felipeneto AÍ­ eu com o corona tocando em tudo q outras pessoas tocam, lindo""";;
26131,@felipeneto,@felipeneto De acordo com o idoso de 61 anos ... melhor o corona ğŸ˜‚ https://t.co/0pEmwDPhnF;;
"26155,@felipeneto,""@felipeneto Eu to tão mal com isso... na minha cidade morreram 3 crianças. Causa da morte 'sindrome respiratória aguda' com SINTOMAS e não foi feito exame. PORQUE NÃO TEM.";;
"Quem me garante que não foi por corona, quem garante que mais crianças tbm não morreram?""";;
"26276,@felipeneto,""@FreedomxD_ @felipeneto Blz, vai lá trabalhar e pegar Corona vírus""";;
26295,@felipeneto,@Andrin63212989 @felipeneto Hahaha se teus pais pegarem corona se vira orfaozinho;;
"26373,@felipeneto,""@felipeneto O mundo todo tá errado, quem está certo é o capitão corona ğŸ¤¦ğŸ¾â€â™‚ï¸""";;
"26442,@felipeneto,""@felipeneto Então quer dizer que se são os idosos morrendo tá tudo bem? ";;
Ele quer fzr  a reforma da previdência através do corona vírus?;;
"Só Jesus na causa é por todos nós.""";;
26490,@felipeneto,@felipeneto Eu acho que a economia já não ia  bem antes do Corona vírus. Agora estão utilizando a pandemia para justificar erros anteriores ğŸ˜ª;;
26498,@felipeneto,@PraVerVoce1 @felipeneto Não vejo ele incentivando os outros a sAÍ­rem de casa para se contaminar com o Corona;;
"26530,@felipeneto,""@felipeneto @PraVerVoce1 Felipe dê uma idéia melhor, se agente não voltar trabalhar agente não morrer de corona e sim de Fome. Imagina vários pais de família LUTANDO para botar o que comer ainda mais ele ficar sem trabalhar não pode dar o que comer.  É só falar em voltar trabalhar os petista fica louco k""";;
26600,@felipeneto,@felipeneto Felipe no Brasil é tanta mentira que se morrer 1 milhão vão dizer que morreu somente 10 mil por corona vírus então só dá pra fazer #FiqueEmCasa  porque a vida é sua cada um só vc sabe se merece viver ou morrer;;
"26613,@felipeneto,""@felipeneto Felipe, vc acha que o Bolsonaro escondeu que pegou corona?""";;
26638,@felipeneto,@felipeneto Manooo alguém passa corona vírus pra esse cara por favor!!!!! Quero ver ele falar que ta com com uma gripezinha;;
26686,@felipeneto,@felipeneto mas não era os atletas que não pegavam o corona? ğŸ¤” https://t.co/0iKSEro7F6;;
26700,@felipeneto,@Nara_paz00 @hxrryscadelinha @felipeneto Imagina seus pais chegando no hospital em uma emergência e o hospital mais lotado do que já é com casos de corona imaginou o caos?;;
"26707,@felipeneto,""@felipeneto E falou que se Bolsonaro prioriza a economia do país ele prefere preservar vidas, fora todas as outras medidas plausÃ­veis que o governo do Pará tomou, em 20 dias 790 novos leitos pra tratar esse corona """"uti's"""" e olha que não votei nele""";;
26718,@felipeneto,@felipeneto Deixa.... o corona é o arrebatamento.;;
"26721,@felipeneto,""@felipeneto AÍ­, tó cansada se explicar quem são os mais vulneráveis. Nem a China parou , apenas a cidade mais prejudicada pelo Corona, que foram duas!!""";;
26754,@felipeneto,@neferquiche @gisellesb78 @Fica_Em_Casa @felipeneto pois é. corona vírus veio mostrar que todo mundo nessa merda é igual;;
26759,@felipeneto,e cabe ao @felipeneto inventar uma cura pro corona vírus;;
"26769,@felipeneto,""@xxutilidxdx @felipeneto Exatamente... Então todos estão entre se fuder sem dinheiro, ou se fuder doente. ";;
;;
"Mas o ponto em si é que o corona não tem o poder de matar sozinho, ele só piora o que ja ta ruim.""";;
"26779,@felipeneto,""@CauRodrigoFran1 @AdrianM9nteiro @felipeneto exatamente. até questionário sobre isso por conta da atitude do bolso. falaram tipo """"se o bolso 'baba' tanto p trump, pq enquanto o Trump está preocupado com o corona, e admitindo que a pandemia é séria, ele está dizendo q não é nada sério?""""""";;
"26783,@felipeneto,""Ã” @felipeneto é assim que a gente acaba com o Corona aqui em Goiás, se liga""";;
"26796,@felipeneto,""@Nara_paz00 @hxrryscadelinha @felipeneto Sim mas se todos sAÍ­rem e forem contaminados haverá um colapso na saúde vai chegar pessoas acidentadas, tendo um AVC... E não vai ter quem o atenda pq os hospitais estarão lotados com casos de corona.""";;
"26809,@felipeneto,""@felipeneto Qm pegar corona cospe nele por favor, nao que eu esteja desejando mal a quem não merece ne, mas é só uma sugestão""";;
"26830,@felipeneto,""@flambs_ @LanderLopes @miadinha @JuniorVz1 @felipeneto @lhmandetta Isso é vdd o corona existe faz tempo, de um tempo pra cá ele já mudou""";;
"26834,@felipeneto,""@felipeneto Relaxa, logo você será infectado pelo corona vírus. Dessa forma saberá que não adiantou muito a quarentena. O Brasil precisa voltar a funcionar, antes que os problemas aumentem.""";;
"26835,@felipeneto,""@oproprioparma @flaviovianart @felipeneto Voce votou nele nao tem problema cara,quando algums do seus conhecidos pegarem corona a gente ve o que é fake e o que é true,pq os cientistas nao tem duvida nenhuma que pelo menos 80% da população mundial vai pegar e eu tbm obrigado por avisar que é fake o perfil nem tinha notado""";;
"26837,@felipeneto,""@felipeneto Falou em voltar a trabalhar os petistas estão revoltados...Já queriam o bolsa corona";;
"ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£""";;
26867,@felipeneto,@felipeneto Para se manter do corona é só ignorar o presidente;;
26878,@felipeneto,@felipeneto Bom se ele pegar corona tão ferrados hahaha;;
"26892,@felipeneto,""@felipeneto Só quero que @jairbolsonaro e o @lhmandetta  visite sem máscara, nem luvas a ala dos hospitais que que estão com corona virus pois é só uma griperzinha para que usar máscara, e comprimente todos pois acho que merecem respeito já q em breve se continuar assim morreram vários""";;
"26895,@felipeneto,""@felipeneto Deviam achar uma ilha, pegar os Bolsonaros, os apoiadores, bolsominions e o corona vírus e isolar todos eles lá pra criar anticorpos e viverem felizes no reino da pqp.""";;
"26932,@felipeneto,""@felipeneto Não assisto ao BBB, mas pelo que eu vejo por aqui o cara já deu uma brochada em rede nacional, tudo leva a crer que já tomou chifre de outra mulher no dia seguinte ao sair e vcs ainda querem que o cara pegue corona vírus? O que esse cara fez de tão errado assim?""";;
"26939,@felipeneto,""@felipeneto vc pode estar com corona vírus, e nem sabe!""";;
26971,@felipeneto,@felipeneto Culpa do corona vírus uai;;
27011,@felipeneto,@VanySan41856687 @felipeneto não existe cura pra o corona minha filha vai levar uns bons 18 meses ou mais pra produzirem;;
27025,@felipeneto,@felipeneto 24/03/2020 o Anti-Cristo anuncia o fim do Brasil por asfixiamento coletivo. O corona está para o gás assim como o brasileiro está para o judeu. #BolsonaroTemRazão https://t.co/OARJhFPM1m;;
"27045,@felipeneto,""@felipeneto @lhmandetta A gente deveria entregar o Bolsonaro como oferenda ao Corona vírus, como ele é atleta, talvez ele sobreviva fazendo flexão de braço, já que todos nós sabemos que ele é especialista!""";;
"27055,@felipeneto,""O @felipeneto desistiu do BBB para falar só de corona, agora o negócio ficou doido mexmo""";;
"27076,@felipeneto,""@felipeneto Nisso ele está certo, até outro dia se via praia lotada no rio de janeiro, futebol com estádio lotado mesmo com cobertura diária do corona vírus. ";;
"O povo tem culpa também.""";;
27089,@felipeneto,@felipeneto Ir trabalhar e talvez morrer de corona vírus ou ficar em casa e morrer de fomeğŸ¤”;;
"27093,@felipeneto,""@NarahRdgs @felipeneto ele fez um pronunciamento contrariando os órgãos de saúde, dizendo para as pessoa deixarem a quarentena. ";;
"Que se ele pegasse corona pelo porte atleta, ele não teria problema com uma gripezinha KKKKKKKKK esse cara só fala bosta""";;
"27096,@felipeneto,""@unchuck @reflexosdalua @felipeneto não se tratando apenas do corona, se varias pessoas pegam o vírus, lotam os leitos hospitalares, falta pra aquelas outras pessoas quem também precisam por conta de outras doenças que acabam morrendo.""";;
"27100,@felipeneto,""@felipeneto @lhmandetta Mano tu já penso se fosse vc véi vai se ferrar mano ele o Bolsonaro só falo que o corona ou a â€œgripezinha"""" não vai parar o brasil""";;
27217,@felipeneto,@unchuck @reflexosdalua @felipeneto Um problema desse nÃ­vel não afeta só quem se infectou por Corona...;;
"27228,@felipeneto,""@GadielOliveira7 @lorerim @rainbowsmendes @campos_ezek @felipeneto e do que adianta eu sair pra ir trabalhar ou meu irmão ir pra escola com risco de nós pegarmos corona vírus e trazer pra casar onde tem minha vó, meu avó e minha mÃe, que tá grávida? todos nós temos contato com algum grupo em risco""";;
"27229,@felipeneto,""@dabinopi @meiofotografo @Eder64529818 @felipeneto @sramichelle Isso é: jovens saudáveis podem não morrer, ok. Mas eles ficam internados da mesma forma. O Corona faz você desenvolver uma espécie de """"bronquite"""" e os com mais vitalidade etc se curam sim, DEPOIS DE FICAREM ENTUBADOS NO HOSPITAL. Mas AÍ­ vamos pensar... Quantos leitos temos?""";;
27242,@felipeneto,@reflexosdalua @felipeneto sim pq o corona tem 100% de mortalidade...;;
"27247,@felipeneto,""@felipeneto O problema @felipeneto ,e os autónomos,como eu ,que depende de trabalhar de dia pra por comida a noite em casa,como eu fico? 6 dias sem trabalhar,sem dinheiro,com dois filhos,um de 3 anos e outro de 7 meses,e AÍ­? Blz não pego corona,mas vejo meus pequenos morrer de fome?""";;
"27248,@felipeneto,""@felipeneto O problema @felipeneto ,e os autónomos,como eu ,que depende de trabalhar de dia pra por comida a noite em casa,como eu fico? 6 dias sem trabalhar,sem dinheiro,com dois filhos,um de 3 anos e outro de 7 meses,e AÍ­? Blz não pego corona,mas vejo meus pequenos morrer de fome?""";;
"27255,@felipeneto,""@felipeneto Não sou pessoa que deseja mal a ninguém, mas neste caso, tó puta pq o corona não derruba esse maldito, para ele ver a gripezinha.""";;
"27261,@felipeneto,""@felipeneto Aquela coisa né , o corona mata ricos e pobres , a economia só mata os pobres""";;
27275,@felipeneto,@felipeneto Aqui estão escondendo os número verdadeiros e não testando centenas de suspeitos de estar com o corona.;;
"27277,@felipeneto,""@DaviDFMofc @___NoTimeToDie @BrunaFe16877728 @felipeneto Amado, cadê sua interpretação? Que foi que ele tá passando? Kkkk ele não tá desejando que o cara pegue corona não, ele falou que esse mlk faz várias coisas erradas falando que não foi avisado. Falar do corona pra casa e ele pegou BARATA na MÃO""";;
"27289,@felipeneto,""@zaylenasouls @lorerim @rainbowsmendes @campos_ezek @felipeneto Então tá,H1n1 matou só em 2019 quase 800 pessoas mesmo com vacina!!só não é tão pop quanto o corona,se for pegar os dados lá de 2009 tenho quase certeza que esse número é maior..não falando só de Brasil ok.""";;
"27306,@felipeneto,""@GadielOliveira7 @lorerim @rainbowsmendes @campos_ezek @felipeneto h1n1 em um mês: +670 casos, +60 mortos";;
corona vírus em um mês: +1100, +105 mortes;;
;;
"vc querer comparar 2009, um ano onde a internet tava nascendo e nosso único meio de saber algo era na tv, com 2020, mais da metade da população mundial hoje tem acesso, é sacanagem""";;
27318,@felipeneto,@felipeneto Tá @felipeneto me explica como sobrevive um autónomo ? De qualquer forma vamos morrer então. Ou de corona vírus ou de fome ğŸ˜­ğŸ¤¦ğŸ¾â€â™€ï¸;;
27319,@felipeneto,@felipeneto Tá @felipeneto me explica como sobrevive um autónomo ? De qualquer forma vamos morrer então. Ou de corona vírus ou de fome ğŸ˜­ğŸ¤¦ğŸ¾â€â™€ï¸;;
"27346,@felipeneto,""@jhozuelsouza @Iaudomedico @dog_vegano @felipeneto Claro que não, imagina, quanto mais gente na rua, mais difícil de pegar o Corona. Um monte de gente no ónibus fechado não tem perigo, vai trabalhar na fé, vai pegar nada, não""";;
27351,@felipeneto,@felipeneto Fico me pergunta quando minha geladeira fica vazia quem vai abastece ğŸ¤” tenho uma filha de 4 anos e marido parado por causa do corona vírus?;;
"27461,@felipeneto,""@felipeneto oq eu to tentando dizer é: a saúde depende da economia, e se a economia parar vc n vai ter saúde... vai morrer d fome, d corona, ou d qlqr outra doença menos grave... ou seja, se td mnd entrar d quarentena, TODO MND VAI MORRER! ou seja... precisa ss voltar ao normal""";;
27486,@felipeneto,@felipeneto Te desafio a pegar Corona vírus e passar para o Bruno;;
"27509,@felipeneto,""@felipeneto Falando em Daniel, a Rainha Elisabeth pode tá com corona virus, lembrei daquela música: Eu mama Rei, eu mama Rei""";;
"27512,@felipeneto,""@felipeneto @lhmandetta O ministro @lhmandetta , que  é  médico , deveria  conversar  com o presidente  sobre  os males  do corona vírus  e a importância  de  evitar  essa doença  se espalhar no Brasil e  aconselhar  ele para  ajudar  o povo que  tanto  precisa .""";;
"27693,@felipeneto,""@felipeneto Ele falando que Ã¨ só um resfriado e uma amiga da minha mÃe que esta com Corona vírus que dói tanto o corpo que ela nem consegue levantar tem que ter ajuda esta vomitando e esta péssima ele """"só um resfriado nho"""" Toma no cu""";;
"27751,@felipeneto,""@felipeneto #BolsonaroTemRazao ";;
corona vírus é apenas uma tática do governo chinês para aumentar a economia!;;
" STONKS â†""";;
"27768,@felipeneto,""@felipeneto A pergunta a vc? Felipe, vc vai bancar os salários das pessoas que forem demitidas em todo Brasil? Corona vírus tem remédio: sabão, água e álcool gel, mas o medicamento e vacina a serem aprovados, e a fome tem remédio?""";;
"27841,@felipeneto,""@felipeneto @felipeneto  e eu que moro com minha vó que tem 65 anos de idade... Imagina se eu for para a escola e pegar corona vírus e passar para ela, nunca me perdoaria""";;
"27842,@felipeneto,""@felipeneto @felipeneto  e eu que moro com minha vó que tem 65 anos de idade... Imagina se eu for para a escola e pegar corona vírus e passar para ela, nunca me perdoaria""";;
27856,@felipeneto,@felipeneto Quanto você vai doar para o combate ao corona? Moleque debiloide.;;
27869,@felipeneto,@RenanPeixoto_ @felipeneto É vdr eu era o corona vírus no corpo da sua mÃe;;
28121,@felipeneto,@felipeneto Ele tem o virus corona burro no celebro;;
28159,@felipeneto,@HermesDaughter_ @felipeneto Já combinamos que pragas ruins não pegam corona vírus;;
"28246,@felipeneto,""@felipeneto @lhmandetta Gente pelo amor de Deus, alguém me deixa socar a cara desse filho da puta desse presidenteeee";;
;;
"Corona vírus por favor faça sua parte""";;
28486,@felipeneto,@VitoriiaAssis @felipeneto Mas Xentê o que que tem pegar o corona vírus kkkkkkk;;
"28514,@felipeneto,""@felipeneto O legislativo já era pra tá colocando o impeachment dele em pauta, pra quando ele sair o supremo prender. Mas como diria Lula, temos um supremo acovardado. Esses caras vão agir quando pegarem corona ou terem os poderes legislativo e judiciário fechados? Bando de filhos da puta""";;
"28584,@felipeneto,""@LizzardMFK @felipeneto Gente a culpa do corona virus n é do bolsonaro n, é do chinês.""";;
28588,@felipeneto,@ReginaldoBalbin @felipeneto @lhmandetta Eu espero q vc e seu presidente peguem corona até no cu de vcs;;
28710,@felipeneto,@garcia_ghabriel @Michele09054374 @_ninacrf @Carisia_AT @felipeneto @coronavirusnobr corona vírus poderia fazer um bem pra humanidade depois de tanto mal e se alojar no pulmão da bolsonaro;;
28900,@felipeneto,@felipeneto Coitado do corona;;
"28913,@felipeneto,""@felipeneto A decisão que cada brasileiro deve tomar e ou morrer de fome ou de corona vírus?";;
Como eu tenho 37 anos e um histórico clÃ­nico bom prefiro voltar a trabalhar para não morrer de fome e me prevenir higienicamente contra o corona.;;
"Você junto a sua família tome sua decisão""";;
28929,@felipeneto,@felipeneto Ele tem  sim !! corona virus no cérebro;;
28987,@felipeneto,@felipeneto Cala boca o caralho geral entrando em PÃ¢nico por conta do corona e vc AÍ­ falando mal de mais um cara rico  que tá pouco se fudendo para vc;;
29100,@felipeneto,@felipeneto Em 2009 o H1N1 matou mais de 500.000 pessoas no mundo todo e vc não tava com esse ódio todo. O Corona em 4 meses matou 16.000 e não chegará em 90.000/ano e vc está surtado. O que mudou? As pessoas em 2009 são menos importantes que as de agora? Acorda!;;
"29161,@felipeneto,""@felipeneto Por favor, coloque óculos escuros e vá fazer um vídeo especial para Bolsonaro e corona vírus. Nesse momento estamos precisando do Felipe do Não faz sentido, porque agora ele faz muito sentido.""";;
29163,@felipeneto,@weniofarley @ThiagoD72111383 @felipeneto aconteceu quando o corona virus ainda estava na China e não tinha casos no Brasil i ai;;
"29184,@felipeneto,""@felipeneto Eu acho que o Bozo pegou corona virus e falou """" foda-se vou matar todo mundo"""" e pronunciou """" podem sair de casa..""""""";;
