Source,Target,Type,Weight
882,29568,Directed,1
883,29650,Directed,1
884,29651,Directed,1
885,29652,Directed,1
886,29598,Directed,1
887,29653,Directed,1
887,29654,Directed,1
888,29598,Directed,1
77,29105,Directed,1
889,29655,Directed,1
890,29656,Directed,1
891,29657,Directed,1
892,29658,Directed,1
378,29659,Directed,1
893,29660,Directed,1
894,29661,Directed,1
895,29662,Directed,1
896,29570,Directed,1
575,29663,Directed,1
897,29664,Directed,1
898,29665,Directed,1
899,29666,Directed,1
900,29667,Directed,1
815,29668,Directed,1
901,29669,Directed,1
902,4733,Directed,1
903,29670,Directed,1
904,29671,Directed,1
904,909,Directed,1
904,29672,Directed,1
905,29673,Directed,1
905,29673,Directed,1
896,29570,Directed,1
906,29674,Directed,1
218,29675,Directed,1
907,29676,Directed,1
908,29677,Directed,1
908,29678,Directed,1
815,29668,Directed,1
909,29678,Directed,1
910,29679,Directed,1
911,29680,Directed,1
912,29681,Directed,1
913,29682,Directed,1
914,917,Directed,1
915,29683,Directed,1
914,29684,Directed,1
916,29685,Directed,1
917,914,Directed,1
918,29686,Directed,1
919,29687,Directed,1
709,8833,Directed,1
752,29688,Directed,1
920,29689,Directed,1
921,29690,Directed,1
147,29691,Directed,1
922,2444,Directed,1
922,29692,Directed,1
922,29693,Directed,1
922,29692,Directed,1
923,29691,Directed,1
924,29694,Directed,1
922,29695,Directed,1
922,29692,Directed,1
922,29696,Directed,1
922,29692,Directed,1
922,29697,Directed,1
922,29692,Directed,1
922,29698,Directed,1
922,29692,Directed,1
922,29692,Directed,1
925,29699,Directed,1
926,29700,Directed,1
927,19476,Directed,1
928,29701,Directed,1
929,29702,Directed,1
930,4812,Directed,1
931,3658,Directed,1
932,29703,Directed,1
933,29704,Directed,1
933,933,Directed,1
934,29705,Directed,1
935,29706,Directed,1
936,29707,Directed,1
937,29708,Directed,1
854,29709,Directed,1
933,21133,Directed,1
938,29710,Directed,1
939,20790,Directed,1
940,29711,Directed,1
941,29712,Directed,1
942,944,Directed,1
943,29713,Directed,1
944,29714,Directed,1
945,29715,Directed,1
715,29716,Directed,1
533,8656,Directed,1
946,949,Directed,1
946,29717,Directed,1
947,29718,Directed,1
948,949,Directed,1
948,29717,Directed,1
949,29717,Directed,1
950,29719,Directed,1
951,29141,Directed,1
952,29720,Directed,1
953,29721,Directed,1
954,29722,Directed,1
955,29723,Directed,1
956,29724,Directed,1
957,29725,Directed,1
958,29726,Directed,1
959,29727,Directed,1
960,996,Directed,1
961,29728,Directed,1
962,29729,Directed,1
963,28898,Directed,1
964,29730,Directed,1
361,29140,Directed,1
965,8222,Directed,1
966,29731,Directed,1
967,29732,Directed,1
968,28859,Directed,1
969,29733,Directed,1
970,5228,Directed,1
971,29734,Directed,1
971,29735,Directed,1
972,996,Directed,1
973,29736,Directed,1
974,29737,Directed,1
975,29738,Directed,1
976,29739,Directed,1
977,8222,Directed,1
978,8222,Directed,1
979,29740,Directed,1
980,29741,Directed,1
981,29742,Directed,1
982,3713,Directed,1
983,29743,Directed,1
984,3713,Directed,1
985,29744,Directed,1
986,29105,Directed,1
987,29745,Directed,1
988,29746,Directed,1
989,29747,Directed,1
990,2497,Directed,1
203,29748,Directed,1
991,29748,Directed,1
992,29239,Directed,1
993,29749,Directed,1
994,28808,Directed,1
995,29750,Directed,1
912,743,Directed,1
912,29751,Directed,1
996,743,Directed,1
996,29629,Directed,1
997,703,Directed,1
960,743,Directed,1
960,29629,Directed,1
743,29629,Directed,1
998,9045,Directed,1
446,28808,Directed,1
999,1392,Directed,1
999,643,Directed,1
999,11262,Directed,1
1000,29752,Directed,1
1000,1008,Directed,1
1001,29753,Directed,1
1001,29754,Directed,1
1002,29170,Directed,1
1003,29755,Directed,1
1004,29756,Directed,1
1005,29757,Directed,1
1006,29758,Directed,1
1007,8309,Directed,1
1008,29759,Directed,1
1009,29760,Directed,1
2,29761,Directed,1
448,29762,Directed,1
1010,29754,Directed,1
201,29763,Directed,1
1011,703,Directed,1
1011,29764,Directed,1
1012,29753,Directed,1
1012,29754,Directed,1
1013,29754,Directed,1
1014,29765,Directed,1
1015,29766,Directed,1
1016,28869,Directed,1
1017,29754,Directed,1
1018,29767,Directed,1
1019,29768,Directed,1
1019,23819,Directed,1
1020,23819,Directed,1
1021,29749,Directed,1
1022,29769,Directed,1
1023,29770,Directed,1
1024,6340,Directed,1
226,28881,Directed,1
1025,29771,Directed,1
1026,29772,Directed,1
984,28918,Directed,1
1027,9192,Directed,1
1027,29773,Directed,1
1028,29774,Directed,1
1029,29775,Directed,1
1030,29776,Directed,1
1031,29777,Directed,1
1032,29778,Directed,1
1033,29779,Directed,1
1034,29780,Directed,1
1035,29781,Directed,1
1036,29675,Directed,1
1037,29675,Directed,1
694,29675,Directed,1
1038,29782,Directed,1
1039,29783,Directed,1
1040,29784,Directed,1
1040,29785,Directed,1
1040,29786,Directed,1
1040,29785,Directed,1
1041,29787,Directed,1
193,1043,Directed,1
193,29788,Directed,1
1042,29034,Directed,1
1043,29788,Directed,1
1044,29789,Directed,1
1045,29790,Directed,1
1046,29791,Directed,1
1046,10367,Directed,1
1047,10367,Directed,1
1048,29792,Directed,1
1049,10040,Directed,1
1049,29793,Directed,1
1050,29794,Directed,1
1050,29795,Directed,1
278,29796,Directed,1
1051,29797,Directed,1
1052,29798,Directed,1
1053,29799,Directed,1
1054,29800,Directed,1
1055,29801,Directed,1
1056,29239,Directed,1
1057,7268,Directed,1
1058,29802,Directed,1
0,28868,Directed,1
1059,29803,Directed,1
1059,29804,Directed,1
1060,29034,Directed,1
1061,29805,Directed,1
1062,29806,Directed,1
1063,29807,Directed,1
1064,29808,Directed,1
1051,29809,Directed,1
1065,29810,Directed,1
1066,29811,Directed,1
1067,29812,Directed,1
1068,14834,Directed,1
1069,29813,Directed,1
1070,29814,Directed,1
1071,29815,Directed,1
1072,29816,Directed,1
1073,29817,Directed,1
1074,29818,Directed,1
1075,29819,Directed,1
1076,29820,Directed,1
1077,29821,Directed,1
1078,29822,Directed,1
1078,29823,Directed,1
1076,29820,Directed,1
1079,29824,Directed,1
1080,29825,Directed,1
1081,29826,Directed,1
1070,29827,Directed,1
1082,29828,Directed,1
1083,29829,Directed,1
1084,29105,Directed,1
1085,29830,Directed,1
1086,29831,Directed,1
1087,29832,Directed,1
1088,29833,Directed,1
1089,29834,Directed,1
1090,29835,Directed,1
1091,29836,Directed,1
1092,29837,Directed,1
1092,28966,Directed,1
1093,29838,Directed,1
177,28966,Directed,1
1094,29839,Directed,1
1095,29840,Directed,1
1096,29841,Directed,1
1097,29842,Directed,1
1098,29843,Directed,1
1099,26151,Directed,1
1100,29844,Directed,1
1101,29845,Directed,1
1102,1105,Directed,1
871,8656,Directed,1
1103,29846,Directed,1
1104,29847,Directed,1
1105,1102,Directed,1
118,28918,Directed,1
1106,29848,Directed,1
1107,29849,Directed,1
1108,29850,Directed,1
1109,29851,Directed,1
1110,586,Directed,1
1111,29852,Directed,1
836,29853,Directed,1
1112,29854,Directed,1
1113,29855,Directed,1
1113,29856,Directed,1
1114,29857,Directed,1
1114,1114,Directed,1
1114,29858,Directed,1
731,29700,Directed,1
1115,29859,Directed,1
1116,29860,Directed,1
912,29831,Directed,1
533,19195,Directed,1
1117,29861,Directed,1
929,29862,Directed,1
1118,410,Directed,1
1119,29863,Directed,1
1120,29864,Directed,1
1121,29865,Directed,1
1122,2494,Directed,1
1123,29866,Directed,1
1124,29867,Directed,1
50,28859,Directed,1
998,29868,Directed,1
50,28859,Directed,1
1125,29869,Directed,1
1126,141,Directed,1
260,29870,Directed,1
1127,29871,Directed,1
1128,29872,Directed,1
92,29873,Directed,1
1129,29874,Directed,1
1129,1129,Directed,1
1130,29875,Directed,1
52,29876,Directed,1
52,29877,Directed,1
1131,29153,Directed,1
1132,29878,Directed,1
1132,29105,Directed,1
1133,29879,Directed,1
1131,29880,Directed,1
1134,29068,Directed,1
711,29002,Directed,1
123,29881,Directed,1
1135,25140,Directed,1
1136,29105,Directed,1
1137,29882,Directed,1
1138,29883,Directed,1
1139,29884,Directed,1
522,29885,Directed,1
1140,29886,Directed,1
1141,29887,Directed,1
1142,29888,Directed,1
1143,29291,Directed,1
1144,5321,Directed,1
1145,1186,Directed,1
1146,29889,Directed,1
1147,25274,Directed,1
1148,29890,Directed,1
1149,141,Directed,1
1150,29891,Directed,1
141,138,Directed,1
138,141,Directed,1
1151,141,Directed,1
138,29891,Directed,1
334,29892,Directed,1
334,141,Directed,1
1152,29893,Directed,1
1152,29891,Directed,1
52,141,Directed,1
874,29894,Directed,1
1152,29895,Directed,1
1153,522,Directed,1
1154,29896,Directed,1
1155,29897,Directed,1
1156,29898,Directed,1
1157,29899,Directed,1
1158,3915,Directed,1
1158,29900,Directed,1
1159,29898,Directed,1
1160,1942,Directed,1
1161,29901,Directed,1
1162,29898,Directed,1
1163,24510,Directed,1
1164,29902,Directed,1
1165,29898,Directed,1
1166,29903,Directed,1
1167,29904,Directed,1
1168,1170,Directed,1
1169,29905,Directed,1
1170,29906,Directed,1
1171,29907,Directed,1
1172,29908,Directed,1
1173,29908,Directed,1
1174,29909,Directed,1
1175,29910,Directed,1
1176,29911,Directed,1
1177,29912,Directed,1
349,29913,Directed,1
1178,29914,Directed,1
1179,29915,Directed,1
721,1382,Directed,1
721,29916,Directed,1
384,29917,Directed,1
1180,29877,Directed,1
1181,29918,Directed,1
1181,29919,Directed,1
1181,29889,Directed,1
1182,29920,Directed,1
1183,29921,Directed,1
1006,29889,Directed,1
1184,29922,Directed,1
50,141,Directed,1
1185,28898,Directed,1
1186,29889,Directed,1
1175,10071,Directed,1
1187,29889,Directed,1
1188,29923,Directed,1
1189,29924,Directed,1
1190,29925,Directed,1
1191,996,Directed,1
1192,29926,Directed,1
1191,29927,Directed,1
1193,870,Directed,1
1194,29928,Directed,1
1195,1271,Directed,1
51,29929,Directed,1
1196,29930,Directed,1
115,29002,Directed,1
1197,29931,Directed,1
1198,29932,Directed,1
1199,29933,Directed,1
1200,5947,Directed,1
1201,29934,Directed,1
1202,29935,Directed,1
1202,29936,Directed,1
1202,29937,Directed,1
1202,29938,Directed,1
1202,29939,Directed,1
1202,1202,Directed,1
1202,29940,Directed,1
1203,29941,Directed,1
1204,29942,Directed,1
1205,29943,Directed,1
1206,29944,Directed,1
1207,29945,Directed,1
1208,29946,Directed,1
1209,29947,Directed,1
1210,29948,Directed,1
1210,29295,Directed,1
1064,29949,Directed,1
1211,29295,Directed,1
1212,29950,Directed,1
1213,29951,Directed,1
1214,29952,Directed,1
1215,29953,Directed,1
1215,29954,Directed,1
1142,29955,Directed,1
1142,29956,Directed,1
930,1252,Directed,1
930,29957,Directed,1
1216,29958,Directed,1
1217,29295,Directed,1
1218,29959,Directed,1
242,1219,Directed,1
1219,29560,Directed,1
177,28966,Directed,1
242,1219,Directed,1
1219,29560,Directed,1
1220,29960,Directed,1
1221,29295,Directed,1
1222,29961,Directed,1
1222,1225,Directed,1
1222,29961,Directed,1
242,29962,Directed,1
1223,29963,Directed,1
1224,29964,Directed,1
1225,29961,Directed,1
1226,29105,Directed,1
1227,29942,Directed,1
278,29965,Directed,1
1228,29966,Directed,1
1229,29942,Directed,1
510,29967,Directed,1
1230,29968,Directed,1
1231,29956,Directed,1
1232,29969,Directed,1
1233,29105,Directed,1
1234,29690,Directed,1
1235,29970,Directed,1
715,29971,Directed,1
1236,29972,Directed,1
1237,29973,Directed,1
1228,29956,Directed,1
1238,9169,Directed,1
1239,10028,Directed,1
1240,29974,Directed,1
242,1223,Directed,1
242,29560,Directed,1
1223,29560,Directed,1
1241,21607,Directed,1
1242,3805,Directed,1
1243,29975,Directed,1
1241,29976,Directed,1
1241,29976,Directed,1
1244,29977,Directed,1
1245,29978,Directed,1
717,29979,Directed,1
1246,29980,Directed,1
1247,29289,Directed,1
1248,29981,Directed,1
1249,3470,Directed,1
1250,29956,Directed,1
1251,29982,Directed,1
1251,28171,Directed,1
1252,29966,Directed,1
1253,29983,Directed,1
1254,29984,Directed,1
1254,29984,Directed,1
1254,29984,Directed,1
1255,29985,Directed,1
1256,29986,Directed,1
1257,29987,Directed,1
1258,29988,Directed,1
1259,29989,Directed,1
1259,29989,Directed,1
1260,29990,Directed,1
1260,29991,Directed,1
1261,29991,Directed,1
1262,29992,Directed,1
1263,29993,Directed,1
1264,29993,Directed,1
1265,29993,Directed,1
1266,29994,Directed,1
1267,29483,Directed,1
1268,29995,Directed,1
1269,29996,Directed,1
1269,29997,Directed,1
538,29998,Directed,1
538,29999,Directed,1
1139,30000,Directed,1
1270,30001,Directed,1
150,30002,Directed,1
1271,30003,Directed,1
1272,30004,Directed,1
1273,30005,Directed,1
1274,12331,Directed,1
1139,30006,Directed,1
1275,30007,Directed,1
1276,30008,Directed,1
1277,30009,Directed,1
1278,30010,Directed,1
1278,30011,Directed,1
1279,30012,Directed,1
960,996,Directed,1
50,30013,Directed,1
1280,30014,Directed,1
1281,30015,Directed,1
1282,30016,Directed,1
395,30017,Directed,1
395,30017,Directed,1
395,870,Directed,1
395,996,Directed,1
395,996,Directed,1
1283,30018,Directed,1
1252,30019,Directed,1
1284,30020,Directed,1
1285,30021,Directed,1
0,28801,Directed,1
1286,1284,Directed,1
1287,30022,Directed,1
1287,30023,Directed,1
1288,30024,Directed,1
1289,30025,Directed,1
1290,30026,Directed,1
1291,30027,Directed,1
1292,17519,Directed,1
1293,30028,Directed,1
1292,30029,Directed,1
1292,30030,Directed,1
1292,30031,Directed,1
1292,30032,Directed,1
1292,30033,Directed,1
1292,30034,Directed,1
1294,30035,Directed,1
1295,30036,Directed,1
1296,30037,Directed,1
1297,1298,Directed,1
1298,1297,Directed,1
1299,10246,Directed,1
1300,30038,Directed,1
50,28859,Directed,1
1291,1301,Directed,1
1301,30039,Directed,1
1302,30040,Directed,1
1303,948,Directed,1
1304,30041,Directed,1
1305,31,Directed,1
1306,700,Directed,1
1307,30042,Directed,1
1308,30043,Directed,1
1309,30044,Directed,1
1116,30045,Directed,1
1310,914,Directed,1
1311,30046,Directed,1
1312,30047,Directed,1
1313,30048,Directed,1
1241,30049,Directed,1
1314,30050,Directed,1
1315,30051,Directed,1
1316,1392,Directed,1
1316,643,Directed,1
1317,30052,Directed,1
914,1325,Directed,1
1318,30053,Directed,1
1319,30054,Directed,1
1320,30055,Directed,1
1321,30056,Directed,1
1322,30057,Directed,1
1323,1422,Directed,1
1323,30058,Directed,1
1324,30059,Directed,1
1252,30019,Directed,1
1252,29957,Directed,1
1325,914,Directed,1
1326,30060,Directed,1
1327,30061,Directed,1
1328,914,Directed,1
1329,30062,Directed,1
1330,30063,Directed,1
287,4992,Directed,1
1331,30064,Directed,1
1332,11262,Directed,1
1333,4992,Directed,1
1334,30065,Directed,1
1335,30066,Directed,1
1335,1335,Directed,1
1336,30067,Directed,1
1337,30068,Directed,1
1338,1335,Directed,1
1339,30069,Directed,1
1340,30070,Directed,1
1341,29509,Directed,1
1342,1271,Directed,1
1343,30071,Directed,1
914,30072,Directed,1
7,28803,Directed,1
1344,29609,Directed,1
1345,30073,Directed,1
1346,30074,Directed,1
1347,30075,Directed,1
842,29113,Directed,1
1348,30076,Directed,1
1348,30077,Directed,1
1349,30078,Directed,1
1350,30079,Directed,1
1351,30080,Directed,1
1352,30081,Directed,1
1119,30082,Directed,1
1353,30083,Directed,1
1354,30084,Directed,1
1355,30085,Directed,1
78,30086,Directed,1
1356,30087,Directed,1
1357,30088,Directed,1
1357,30089,Directed,1
1358,30089,Directed,1
1359,30090,Directed,1
1359,30091,Directed,1
1360,30073,Directed,1
1361,1414,Directed,1
1361,1414,Directed,1
1362,30073,Directed,1
176,30092,Directed,1
1363,30093,Directed,1
1364,30094,Directed,1
1365,30094,Directed,1
1366,30057,Directed,1
1367,30095,Directed,1
1368,30096,Directed,1
1369,1392,Directed,1
1346,29201,Directed,1
1370,1392,Directed,1
1370,11262,Directed,1
1371,28547,Directed,1
1372,30097,Directed,1
1373,30091,Directed,1
625,1380,Directed,1
625,1392,Directed,1
625,643,Directed,1
625,11262,Directed,1
1374,28853,Directed,1
1375,1382,Directed,1
1375,29916,Directed,1
1376,30098,Directed,1
1377,1392,Directed,1
1378,30099,Directed,1
1379,30100,Directed,1
1380,1392,Directed,1
1380,643,Directed,1
1380,11262,Directed,1
1381,30101,Directed,1
1379,30102,Directed,1
1382,29916,Directed,1
1383,29113,Directed,1
1384,30103,Directed,1
1384,30104,Directed,1
1385,30105,Directed,1
1385,643,Directed,1
1385,30106,Directed,1
1386,11262,Directed,1
1387,30104,Directed,1
1387,1384,Directed,1
796,643,Directed,1
796,11262,Directed,1
796,30107,Directed,1
1388,643,Directed,1
1388,11262,Directed,1
1388,30107,Directed,1
183,30108,Directed,1
183,11262,Directed,1
1389,1392,Directed,1
1387,1392,Directed,1
1390,30104,Directed,1
1390,643,Directed,1
1390,11262,Directed,1
1087,30109,Directed,1
1391,30110,Directed,1
1391,30111,Directed,1
1391,30009,Directed,1
1392,643,Directed,1
1392,11262,Directed,1
1393,30112,Directed,1
1394,30111,Directed,1
1394,30009,Directed,1
1395,30113,Directed,1
643,11262,Directed,1
1396,30114,Directed,1
1397,30009,Directed,1
1398,30115,Directed,1
1399,11262,Directed,1
1087,30116,Directed,1
1400,30117,Directed,1
1400,11262,Directed,1
1401,23506,Directed,1
1402,29113,Directed,1
1119,30118,Directed,1
1403,30014,Directed,1
1404,29629,Directed,1
1405,8536,Directed,1
1405,8536,Directed,1
1405,8536,Directed,1
1405,8536,Directed,1
1405,8536,Directed,1
1406,30119,Directed,1
1407,29113,Directed,1
1408,30120,Directed,1
1409,30121,Directed,1
1340,23632,Directed,1
165,28957,Directed,1
167,28957,Directed,1
1410,9824,Directed,1
1411,585,Directed,1
1412,30122,Directed,1
1413,586,Directed,1
1414,1361,Directed,1
1415,30123,Directed,1
1303,24485,Directed,1
1416,28803,Directed,1
1417,30124,Directed,1
1418,30125,Directed,1
1419,30126,Directed,1
1420,30127,Directed,1
1421,30128,Directed,1
1422,30058,Directed,1
1423,30091,Directed,1
1424,30091,Directed,1
1425,30091,Directed,1
1426,30129,Directed,1
1427,762,Directed,1
1427,30130,Directed,1
1428,30091,Directed,1
1429,30091,Directed,1
1430,30091,Directed,1
1431,30091,Directed,1
1432,30091,Directed,1
1433,30091,Directed,1
1434,30091,Directed,1
1435,30091,Directed,1
1436,30091,Directed,1
1437,30091,Directed,1
1438,30091,Directed,1
1439,30091,Directed,1
1440,30091,Directed,1
1359,30091,Directed,1
1441,30091,Directed,1
1442,30091,Directed,1
1443,30091,Directed,1
1444,30131,Directed,1
682,30132,Directed,1
1445,30133,Directed,1
1446,28867,Directed,1
1447,30134,Directed,1
1448,29795,Directed,1
78,30086,Directed,1
1449,29170,Directed,1
1450,30135,Directed,1
1451,29170,Directed,1
1452,30136,Directed,1
1453,28010,Directed,1
1242,30137,Directed,1
1242,30138,Directed,1
1242,30139,Directed,1
1454,30140,Directed,1
1455,1457,Directed,1
1455,1455,Directed,1
1456,11169,Directed,1
1457,1455,Directed,1
1426,30141,Directed,1
1458,30142,Directed,1
1459,4618,Directed,1
1460,30143,Directed,1
193,30144,Directed,1
583,29507,Directed,1
762,30130,Directed,1
1461,30145,Directed,1
1462,30146,Directed,1
1461,30145,Directed,1
1463,10696,Directed,1
1464,30147,Directed,1
1465,3055,Directed,1
1465,3055,Directed,1
1466,30148,Directed,1
609,30149,Directed,1
1467,30150,Directed,1
1468,28853,Directed,1
1469,2445,Directed,1
1455,29700,Directed,1
1470,30151,Directed,1
1471,30152,Directed,1
1472,1474,Directed,1
1471,30152,Directed,1
1471,28898,Directed,1
1473,28898,Directed,1
592,15505,Directed,1
592,30153,Directed,1
592,30154,Directed,1
1474,30155,Directed,1
1475,30156,Directed,1
1476,30157,Directed,1
1305,28898,Directed,1
328,30158,Directed,1
1477,1492,Directed,1
395,1479,Directed,1
1478,29105,Directed,1
1479,395,Directed,1
1480,30159,Directed,1
