,usuario,texto;;;
"12830,@RodrigoMaia,""@RodrigoMaia ação e reação o vossa excelência ja ouviu falar??? deixe o Presidente trabalhar, e honrem o cargo que vos precede que é verás manifestações nas ruas, agora onde esta a luta contra o corona na hora de doar parte do fundão, querem por tudo na conta do executivo, ai é né""";;;
"12843,@RodrigoMaia,""@camaradeputados @RodrigoMaia Que coisa de o Corona é um vírus tão fatal assim como q a galera q pegou, ex: Davi Alcolumbre, é morreu, dentre outros aí, pq o Maia está sem máscara? O Corona é um pretexto um disfarce as falcatruas desta corja da Cam. De deputados e do senador #TodoPoderEmanaDoPovo #foramaia""";;;
12857,@RodrigoMaia,@randolfeap @jandira_feghali @JanainaDoBrasil @RodrigoMaia @davialcolumbre @alefrota77 que merda vcs estão fazendo porque é tiram esse lunático vai esperar o q AI-5??? Esqueçam do corona estamos perdidos tirem esse vírus do poder...;;;
"12861,@RodrigoMaia,""@Eraalmeida1 @camaradeputados @RodrigoMaia Claro!! Olha o governador,João tranca rua Ditadória, vc acha mesmo que todas as mortes Ã± estão sendo colocadas na conta do Coronavírus!""";;;
"12863,@RodrigoMaia,""@Estadao @RodrigoMaia @estadaoverifica Libera  o dinheiro  do Fundão  para o tratamento ao Corona  vírus  aí sim e7 acredito  que vc está preocupado  do povo  morrer ";;;
"#ForaMaia""";;;
"12867,@RodrigoMaia,""@camaradeputados @RodrigoMaia Porque no Brasil ainda é fora decretado a prisão de pessoas que propagarem noticiais falsa sobre o Coronavírus?";;;
será que é porque os maiores propagadores de fake nwes está na câmara?;;;
;;;
"https://t.co/F7NCGIYlUc""";;;
"12870,@RodrigoMaia,""@camaradeputados @RodrigoMaia O cara é é nada e fala sobre corona.";;;
"Vai trabalhar o leitão""";;;
"12875,@RodrigoMaia,""@RodrigoMaia que o impeachment aconteça logo, só assim o Brasil será capaz de minimizar os impactos do Coronavírus";;;
#ImpeachmentdoBolsonaroURGENTE ;;;
"#ForaBolsonaroUrgente""";;;
12876,@RodrigoMaia,@GloboNews o melhor caminho pra @RodrigoMaia é pegar na mão do corona e ir para 7 palmos embaixo da terra. Leva ele corona.;;;
"12877,@RodrigoMaia,""@camaradeputados @RodrigoMaia @RodrigoMaia que o impeachment aconteça logo, só assim o Brasil será capaz de minimizar os impactos do Coronavírus";;;
#ForaBolsonaroUrgente ;;;
"#ImpeachmentdoBolsonaroURGENTE""";;;
"12878,@RodrigoMaia,""@camaradeputados @RodrigoMaia @RodrigoMaia que o impeachment aconteça logo, só assim o Brasil será capaz de minimizar os impactos do Coronavírus";;;
#ForaBolsonaroUrgente ;;;
"#ImpeachmentdoBolsonaroURGENTE""";;;
12879,@RodrigoMaia,@camaradeputados @RodrigoMaia A farsa do Coronavírus!!! https://t.co/3vI9I2UBRJ;;;
12881,@RodrigoMaia,@camaradeputados @RodrigoMaia Já liberou o Fundão eleitoral para ajudar o combate ao Coronavírus? Ah! É só palanque mesmo.;;;
"12895,@RodrigoMaia,""@RodrigoMaia Vc é está preocupado com corona ,coisíssima nenhuma!!! Vc está preocupado em derrubar um presidente eleito democraticamente seu canalha!!!#ForaMaia""";;;
"12898,@RodrigoMaia,""@RodrigoMaia Meu consagrado! Você tem que fazer alguma coisa pra parar esse manÃ­aco!!! Tweets é mudam a trágica história que está sendo escrita. Eu entendo sua prioridade em combater o Corona, mas ele é vai dar paz ao brasileiro. E ninguém tem saúde pra combater ignorância E pandemia...""";;;
12909,@RodrigoMaia,@RodrigoMaia O corona viros esta fasendo muitas vitimas sim mas outras doenças fizerão muito mais e vcs ficarão calados vcs e a midia incardida de podridão pq o governo era outro e agora pq temos um presidente que vai destroça vcs como um trator passando em cima dos corrupitos corrão logo;;;
12916,@RodrigoMaia,@SosoGarbin @MPF_PGR @RodrigoMaia @STF_oficial Quem tem cu tem medo. Bolsonaro tem o povo. Quem tentar tirar ele vai virar mais um caso de morte por corona.;;;
"12936,@RodrigoMaia,""@RodrigoMaia O pior vírus é é o corona e sim o da corrupção, pro corona ainda é temos uma vacina, mas para o segundo vírus temos uma vacina bem poderosa:  O engajamento do povo e o apoio ao governo de Bolsonaro. #FechadosComBolsonaro""";;;
"12967,@RodrigoMaia,""@RodrigoMaia O pior coronavírus é vc ";;;
"#NaoVoteNoDem""";;;
12969,@RodrigoMaia,@RodrigoMaia Pq vc e os deputados é abrem mãos do fundo eleitoral pra combater o coronavírus e ajudar famílias carentes.;;;
"12982,@RodrigoMaia,""@CarlaZambelli38 @RodrigoMaia @jairbolsonaro Com aquele juntado de gente que restou apoiando, e vocês ainda dizendo que têm infiltrados com faixas antidemocráticas e agredindo pessoas... uai, sobra só a comitiva corona na rampa, o pessoal das bandeiras dos gringos, o tiozão Paulo Cintura e mais uma meia dúzia, né?""";;;
"13032,@RodrigoMaia,""@RodrigoMaia Vc tem responsabilidade nisso desde o momento em que se acovarda. O impeachment é necessário, urgente e já passou da hora. Vc pode e deve dar entrada nesse processo. E essa desculpa de focar no corona nem cabe mais, já que o presidente é quem mais atrapalha nesse combate ao vírus""";;;
13040,@RodrigoMaia,@RodrigoMaia E nós o povo temos que lutar contra o Coronavírus e polílicos corruptos!;;;
13077,@RodrigoMaia,@RodrigoOLP @rvianna @RodrigoMaia é só deixar eles item Ã s ruas enquanto ficamos em casa. Em 15 dias boa parte estará abatida pelo corona.;;;
"13090,@RodrigoMaia,""@gianoddi @RodrigoMaia O Brasil todo acha que o foco deveria ser o Coronavirus, mas o presidente joga no time do Corona. Tudo que ele faz, cada ato, gesto, cada fala, toda sua falta de compaixão e solidariedade com as famílias dao mostras claras de que ele é o grande inimigo da nação neste momento.""";;;
"13091,@RodrigoMaia,""@RodrigoMaia Seu ladrão sua hora vai chegar engraçado vcs é pegam Coronavírus é é,só pegam dinheiro e como é tem mais dinheiro pra vocês estão causando#foramaia""";;;
"13092,@RodrigoMaia,""@RodrigoMaia Terror e covardia é usurpar 3 bilhões que podem ajudar nas vílimas do Corona seu Botafogo.";;;
"Maia tira a mão do Fundão. Devolva esse dinheiro aí povo.""";;;
13096,@RodrigoMaia,@ArnaldoPrincipe @RachelSherazade @RodrigoMaia Cuidado com o corona vÃ¨io ğŸ˜‚;;;
"13098,@RodrigoMaia,""@gianoddi @RodrigoMaia @jairbolsonaro Todo tipo de ista do dicionário , agora ele é criador do Coronavírus !""";;;
"13107,@RodrigoMaia,""@RodrigoMaia Abre o processo de impeachment meu jovem, está esperando o quê? O cara é vai respeitar o Coronavírus mesmo, de crise para crise, ao menos teremos um ser menos retardado na presidência.""";;;
"13115,@RodrigoMaia,""@thykadri @RodrigoMaia Cambada de baderneiros palhaços! ";;;
"Pior que o corona está sendo ver essa imundice de ignorância travestida de verde e amarelo. Gritaram, intimidaram e espancaram quem tinha o direito democrático de estar ali. Falsos profetas, falsos moralistas. Elite escrota de um país miserável.""";;;
13117,@RodrigoMaia,@RodrigoMaia Sai daí corona Maia;;;
13121,@RodrigoMaia,@RodrigoMaia Vocês lutam contra o Coronavírus? ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚;;;
"13122,@RodrigoMaia,""@RodrigoMaia O POVO ACORDOU E SABEMOS A INTENAÇÃO DOS SRS: QUANTO AO CORONAVÍRUS.  SABE A DIFERENCA DO SR: PARA BOLSONARO SÓ UMA ! EM FRENTE O PALÁCIO ELE ERGUE AS MAOS PARA O CÉU , MOSTRANDO QUE DEUS ESTÃ NO CONTROLE , EU NO SEU LUGAR REFLETIA SOBRE ISSO , DEUS COBRARÃ DOS SRS .""";;;
"13126,@RodrigoMaia,""@RodrigoMaia Ou vcs do congresso junto com o STF tira esse doente mental, ou ele junto com o corona vai acabar com o Brasil #urgentebolsonaronacadeia""";;;
13128,@RodrigoMaia,@marildaaalves2 @LuizCBrito1 @RodrigoMaia Tomara que tenha pego corona;;;
13130,@RodrigoMaia,@RodrigoMaia #ForaBolsonaro #AceitaMaia o presidente eh o principal foco do corona..  foraaaaaaaaaa;;;
"13131,@RodrigoMaia,""@RodrigoMaia @Ue__00 Nego passa 5 anos fazendo faculdade de jornalista pra escrever fakenews e distorcer notícias, kkkk! Mds ";;;
"Hoje em dia se depender do jornalismo você morre só de ficar ouvindo corona""";;;
"13151,@RodrigoMaia,""@RodrigoMaia O vírus foi politizado no Brasil como em nenhum outro país e isso graças a Câmara, estados e Justiça. Vivemos a Corona Fest, com a mídia desinformando e noticiando abertura de covas rasas aos milhares. O Sr deve ir as ruas p saber o q de fato a população pensa.""";;;
13153,@RodrigoMaia,@Victoriaportel6 @tenteiavisar @fernandapsol @felipeneto @STF_oficial @davialcolumbre @RodrigoMaia Ele deu uma cagada sensacional com o corona;;;
"13155,@RodrigoMaia,""@gianoddi @RodrigoMaia """""""" Bolsonaro tá usando o Coronavírus para matar os pobres e começar o olocausto """""""" https://t.co/CKAqonou3W""";;;
"13160,@RodrigoMaia,""@RodrigoMaia Doa parte do teu salário para ajudar no combate do Corona, que eu acredito que você estar preocupado.""";;;
"13176,@RodrigoMaia,""@RodrigoMaia No Brasil o Coronavírus e o de menos, estamos lutando agora contra vc, seu polílico podre.""";;;
"13179,@RodrigoMaia,""Para os generais e melhor sair o capitão Corona e colocar um outro General. Tenha coragem, @RodrigoMaia , Ele já deu a deixa. E crimes tem pra fazer coleção. Quanto mais tempo demorar, mais ele comprará o centrão https://t.co/SYmpYE1aV2""";;;
"13184,@RodrigoMaia,""O fato de eu repudiar o Coronavírus, Ã± significa q ele vai acabar ou diminuir o contágio. ";;;
Fica dica aí @RodrigoMaia #STF e companhia. Só nota de repúdio Ã± tá adiantando. #AcabouBolsonaroVAZA;;;
"Boa noite!""";;;
"13185,@RodrigoMaia,""@RodrigoMaia Vossa Excelência, é podemos permitir isso. Ultrapassaram todos os limites da insanidade mental. Corona Fest? Como brasileiro, me sinto envergonhado. https://t.co/TNoEIw2oyH""";;;
"13186,@RodrigoMaia,""@RodrigoMaia Esqueceu de falar que tbm lutamos contra o VIRUS DA CORRUPAÇÃO e esse é ficha perto do corona.MAS VAMOS VENCER ESSE VIRUS,VAMOS EXTERMINA LO e é estou falando do corona.""";;;
"13197,@RodrigoMaia,""@RodrigoMaia @MitamarSR No Brasil temos de combater 2 vírus, do corona e da corrupção.""";;;
"13199,@RodrigoMaia,""@Beatriz_Lessa_ @veramagalhaes @STF_oficial @MPF_PGR @pmdfoficial @alexandre @Didasampaioo @RodrigoMaia @davialcolumbre @gilmarmendes Breve,Corona fest no cemitério...""";;;
13202,@RodrigoMaia,@CiroDoNorte @DeusBrasilfm @RodrigoMaia Por causa do corona mas quando passar vai ser mais pode ter certeza.;;;
"13203,@RodrigoMaia,""@RodrigoMaia VC E coronavírus DO NOSSO PAIS FAZ TEMPO .PESSOAS COMO SENHOR VAI TER A JUSTIAÇA DE DEUS PODE TER CERTEZA MAIS CEDO OU MAIS TARDE ELA VEM .";;;
;;;
"DEUS TENHA MISERICÓRDIA DE VC.""";;;
"13213,@RodrigoMaia,""@RodrigoMaia @davialcolumbre @STF_oficial o que insta estão esperando para tomar uma atitude";;;
O que falta para o srs por um fim a este caos(Coronavírus e o louco do presidente).;;;
Milhares d brasileiro morrendo por falta de atitude do Srs;;;
"#ForaBolsonaro #ImpeachmentDeBolsonaro""";;;
"13224,@RodrigoMaia,""@gianoddi @RodrigoMaia Maia é é bobo, está certo. Ele tem de esperar o desenrolar da CPI e as investigações, o vazamento do depoimento do Moro... se ele se precipitar vai acabar trocando os pés pelas mãos. Hoje ele é tem a maioria. Mas realmente a justificativa do corona é se sustenta""";;;
13227,@RodrigoMaia,@felipeneto @STF_oficial @davialcolumbre @RodrigoMaia O felixo neto enfia um cactus no teu cu mlk nojento tu é uma bactéria podre tu é um dos que mereciam pegar o corona e sangrar até morre seu verme ğŸ–•ğŸ¼ğŸ–•ğŸ¼ğŸ–•ğŸ¼ğŸ–•ğŸ¼ğŸ–•ğŸ¼;;;
13236,@RodrigoMaia,@CarlaZambelli38 @RodrigoMaia @jairbolsonaro O povo está contra vcs querida. Só estamos deixando o corona agir. Diferente de vcs nos acreditamos na ciência.;;;
"13238,@RodrigoMaia,""@driufc Corona, já q o @RodrigoMaia é faz nada, faz vc! Mata toda essa corja! ";;;
"#AcabouBolsonaroVAZA https://t.co/RXLj9ah0Fw""";;;
13239,@RodrigoMaia,@gianoddi @RodrigoMaia Afinal a única coisa q o presidente é faz é combater o Coronavírus.;;;
"13240,@RodrigoMaia,""@CarlaZambelli38 @RodrigoMaia @jairbolsonaro E você, como estavam os cocôs com Corona hoje?""";;;
"13244,@RodrigoMaia,""@felipeneto @STF_oficial @davialcolumbre @RodrigoMaia @felipeneto , eles tbm querem o impeachment, mas o """"tiro"""" tem q ser certeiro. Hj, Bolsonaro comprou o centrão, tem 200 votos na câmara, é cai. P mudar isso, só pressão popular, que é existe por causa do Corona. é dá p começar o impeachment sem a ctz de sua queda...""";;;
"13257,@RodrigoMaia,""@cafe_faria @gleisi @RodrigoMaia As mortes por conta do Corona culpa do PT Que construÃ­ram estádios, desviaram verbas e dos governadores que criaram caos em seis estados. Está por vir uma crise financeira  por conta desse caos""";;;
"13258,@RodrigoMaia,""@RodrigoMaia Casos assim deve ser investigado, e punido com a lei.";;;
Mas em nada tira o mérito do protesto, vossa senhoria luta outra luta, é é para combater o coronavírus.;;;
"Para de fazer o mal para o povo Brasileiro!""";;;
13268,@RodrigoMaia,@RodrigoMaia Vamos lá vamos lutar contra o Coronavírus e o vírus do extremismo  vamo usar aquele dinheiro do Fundão vamos meter a mão no bolso vamos já que tu  está  se importando tanto com a população;;;
"13271,@RodrigoMaia,""@RodrigoMaia Ué, é é você que adora negar a realidade? Inclusive a respeito do corona, em festinha de inauguração de canal,  falando ao pé do ouvido do doriana? Festinha essa que devia estar bem desagradável, bem fétida.""";;;
13283,@RodrigoMaia,@leia_bra @profpaulamarisa @RodrigoMaia tem que botar esses bolsonion lixo em uma  cela cheia de Coronavírus.;;;
"13284,@RodrigoMaia,""@RodrigoMaia é , lutamos contra o Coronavírus e o vírus da corrupção, corruptos devem ir pra cadeia é essa nossa luta""";;;
"13286,@RodrigoMaia,""@RodrigoMaia Eo senhor  sendo presidente da  câmara  dos deputados vai esperar até quando  pra analisar  um pedido  de impeachment contra  esse presidente,agora  todo fim de semana  tem a festa do corona  em Brasília???""";;;
"13304,@RodrigoMaia,""@RodrigoMaia Pois a cada dia que esse cara passa no poder mais a nossa democracia se degrada, é um câncer que está comendo o Brasil por dentro. Façam alguma coisa, a maioria está com vocês, só que ela é mais consciente e é vai se expor ao corona.""";;;
"13313,@RodrigoMaia,""@Marilda01478177 @CarlaZambelli38 @RodrigoMaia @jairbolsonaro Infeliz do pt, ai ai, pior que corona é cegueira ou hipocrisia""";;;
"13319,@RodrigoMaia,""@RodrigoMaia Cabe a vc, aceitar os pedidos de impeachment contra o Presidente. As pessoas estão fazendo isso, pq o presidente é se opõe a isso, pelo contrário, ele as defende. Estamos próximos a barbárie em maio a uma situação caótica, causada pelo Coronavírus.""";;;
13324,@RodrigoMaia,@danfaria18 @wagnerquerty @dimacgarcia @RodrigoMaia Aquele deputado com corona já disse Ã  jovem pan que é está havendo negociação;;;
"13326,@RodrigoMaia,""@RodrigoMaia Olha quem fala em democracia. É sobre lutar contra o Coronavírus ğŸ˜‚ğŸ˜‚ğŸ˜‚ quando na verdade ele é sua corja estão muito ocupados com prefeitos e governadores tramando o golpe contra o presidente.";;;
"#ForaMaia""";;;
"13327,@RodrigoMaia,""@RodrigoMaia E contra o vírus da corrupção, que é o pior deles. Cadê a grana do fundão pra combater o corona?""";;;
"13328,@RodrigoMaia,""@CarlaZambelli38 @RodrigoMaia @jairbolsonaro Falou uma bolsonarista, saco de coronavírus falante.""";;;
13332,@RodrigoMaia,@RodrigoMaia Cadê o Impeachment do Capitão Corona ?;;;
"13338,@RodrigoMaia,""@RodrigoMaia Tem que tocar o raio do impeachment logo, meu caro. Bolsonaro e sua seita são tão nocivos ou mais que o Coronavírus.""";;;
13343,@RodrigoMaia,@Noticiasbizarra @RodrigoMaia Quem tem q calar a boca é vcs seus podres. IMPECHAMENT URGENTE PRO TEU PRESIDENTE É ISSO Q VCS VÃO CONSEGUIR. OU UM CORONAVÍRUS Q É O Q EU QUERO.;;;
"13344,@RodrigoMaia,""@RodrigoMaia Libera o fundão ao combate do Coronavírus, eis aí uma chance para começar a provar que tu pensa no País.""";;;
"13345,@RodrigoMaia,""@RodrigoMaia Terror o que vcs  espelham ";;;
"O que o povo estão passando em praças e praias ..sendo algemados ..enquanto os ladrões soltos ..caixões sendo enterrado com pedras falando que é corona ..há tanta coisas errada    e quem se dispõe a postar ordem ?""";;;
13349,@RodrigoMaia,@RodrigoMaia Cade o dinheiro do fundo eleitoral paea combater o Coronavírus????;;;
"13351,@RodrigoMaia,""@RodrigoMaia  o brasil luta contra fraude como vc ,,  agora estão aproveitado a doença do corona viris  para fraudar mais vcs são ladrão ,, agora  povo tem ser trancada dentro de casa morrendo vcs roubando ,, isto e ditadura ,, https://t.co/hGYUDfLRln""";;;
13354,@RodrigoMaia,@RodrigoMaia O presidente é um covarde e os apoiadores também. As instituições precisam tomar atitudes. é podem ficar só vendo o caos se espalhar. Lugar de bandido é na cadeia é na cadeira da presidência. Haja fôlego pra aguentar o Coronavírus e esse bando de vermes.;;;
13357,@RodrigoMaia,@RodrigoMaia Quantos milhões do Fundão eleitoral você destinou ao combate do Coronavírus?;;;
"13369,@RodrigoMaia,""@Jhon_MPM @felipeneto @STF_oficial @davialcolumbre @RodrigoMaia @jairbolsonaro Vai te foder que é seu imbecil, nem pra pegar corona e morrer pra largar de ser otário""";;;
