,usuario,texto;;
"24851,@g1,""@g1 #perguntacorona Peguei corona, fiquei sintomático e me afastei por 14 dias. Após quantos dias sem os sintomas eu não estou mais transmitindo o vírus ?""";;
"24853,@g1,""@g1 @RedeGlobo #perguntacorona Peguei corona, fiquei sintomático e me afastei por 14 dias. Após quantos dias sem os sintomas eu não estou mais transmitindo o vírus ?""";;
"24855,@g1,""@AliancaPelaDem @g1 A maioria dos casos de coronavírus é assintomática. Ou seja, essa medida tem pouca ou nenhuma validade e ainda expõe o pobre do funcionário responsável ao contato com TODAS as pessoas que entram no estabelecimento.""";;
"24882,@g1,""@g1 Alguém sabe dizer como é a falta de ar relacionada ao Corona?";;
"Ela é constante?""";;
24891,@g1,@g1 Combatem o Corona e criam lugares para o mosquito da dengue se procriar.... Bela ação;;
24968,@g1,@g1 Pro G1 todos que morrem nessa planeta nos próximos meses será de coronavírus. Kkkkkkkk;;
24988,@g1,@gustavobragaRJ @g1 @TozzaFla Bebe o seu alcool em gel ai rapaz... Se não o corona vai te matar...;;
"24989,@g1,""@g1 @AndreiaSadi Pedido dos ğŸ’°ğŸ’°ğŸ’° Pastores ğŸ’°ğŸ’°ğŸ’° Usam Deus para ganhar dinheiro, vao vender a """"cura"""" do corona ğŸ’°ğŸ’°ğŸ’°""";;
"25010,@g1,""@Dilva88679219 @ericapereirao @g1 Sim você tem razão, aqui no Pará é inverno e sempre tem surtos de dengue, estamos lidando com Corona mas também lembrando de tomar as prevenções contra dengue, limpando, não deixado água parada, etc.""";;
"25046,@g1,""@blackcorvo @aantifaa @g1 Kkkkkkkkkk fala sério..";;
;;
Isso é uma gripe. Kkkkkkkkkk;;
;;
"Todo dia morre idoso as centenas no Brasil sem corona""";;
"25052,@g1,""@g1 @jornalhoje @RedeGlobo @jairbolsonaro pronunciamento pede para q td volte a normalidade e sugere isolamento vertical, Globo insiste em levar pânico ao povo e em aconselhar ao povo â€œficar em casaâ€! #BolsonaroTemRazao fora #GloboLixo #MG1 qr o mau do Brasil e não está nem aí­ se vamos morrer Corona ou fome""";;
"25055,@g1,""@g1 @jornalhoje @jairbolsonaro pronunciamento pede para q td volte a normalidade e sugere isolamento vertical, Globo insiste em levar pânico ao povo e em aconselhar ao povo â€œficar em casaâ€! #BolsonaroTemRazao fora #GloboLixo #MG1 qr o mau do Brasil e não está nem aí­ se vamos morrer Corona ou fome""";;
25071,@g1,@g1 Por acaso é tecnica pra matar o Corona pra que ta em casa ? Ou falta do que fazer;;
"25082,@g1,""@g1 Faltou falar q o governo Britânico nem confirmou a morte, mt menos a infecção por coronavírus""";;
25084,@g1,@g1 O coronavírus matou essa garota e o estagiário do G1 matou o português;;
"25092,@g1,""@fillipems @poetslisa @g1 Sabe nada. Ela tá pegando a carona do momento, corona está popstar, estrela da vez. aí­ ela pegou o bonde andando pra lacrar. Ela se solidariza com a doença do momento. Não sabendo ela que a dengue matou mais de 200mil.. Ela sabe oq é dengue ?""";;
"25095,@g1,""@amauricoelho_pb @vitorsergio @Dia_Flamengo @g1 Se vc pegar coronavírus e morrer, sua família vai viver de q?""";;
25106,@g1,@g1 @TozzaFla Você sabe que a coisa tá ruim quando ver um russo preocupado com seu povo... é meus amigos o coronavírus tá mundando o mundo.;;
"25120,@g1,""@vitorsergio @Dia_Flamengo @g1 Podemos pegar coronavírus fazendo serviços essenciais a pessoas como vc @vitorsergio , sou piscineiro e os meus clientes querem a piscina limpa enquanto curtem a quarentena, eles não vão parar de receber, já eu se não for minha família passa fome. Hipocrisia?""";;
25121,@g1,@g1 @RedeGlobo Ola estou em isolamento e  gostaria de saber se é possível contrair o coronavírus sem ter nenhum contato com pessoas suspeitas e infectadas?;;
"25126,@g1,""@g1 VÃRUS SENDO USADO PARA FAZER POLITICAGEM QUEM MATA MAIS?";;
;;
Será que o vírus vai matar mais que a violência?;;
2018  - 23.000 mil mortes em 5 meses;;
2019  - 17.900 mil mortes em 5 meses;;
;;
Cerca de 120 mortes por dia em 5 meses ;;
;;
"FODA é noticiar uma morte por corona durante 10 horas.""";;
25141,@g1,@g1 @RedeGlobo Quem tem depressão corre o risco de pega o coronavírus?;;
"25144,@g1,""@g1 se um idoso infectado com o coronavírus, não o sabendo, tomar a vacina contra a gripe, o que acontece ?""";;
25155,@g1,@g1 @RedeGlobo #pergunta corona bom dia estou grávida de 5 meses quais são os cuidados devo tomar.;;
25168,@g1,@g1 @RedeGlobo #perguntacoronavirus:sabem se será combatido o manuseio e consumo dos animais onde originou o coronavírus?;;
"25212,@g1,""@g1 O dinheiro dos ingressos deveria ser aplicado no combate ao coronavírus. Falência tem solução, morte não! (**sarcasmo**)""";;
25215,@g1,@g1 Hipocrisia  a mulher já tinha problema  diabetes problema  no pulmão teve dengue agora colocaram a culpa no coronavírus !pra  manter o medo na população.;;
"25216,@g1,""@g1 O coronavírus é um problema grave. Mas não entendo o motivo de colocar como se a cura fosse algo difícil, em poucos casos. Grande parte das pessoas curam, não é nada raro. Parem de assustar as pessoas com essas notícias. Foquem na importância do isolamento e de outras medidas.""";;
25218,@g1,@g1 @RedeGlobo Ola me chamo paola minha filha de 3 anos tem broncoespasmo como identificar a tosse de crise para tosse do Corona virús;;
"25229,@g1,""@g1 #perguntacorona .";;
Ola bom dia me chamo paola e gostaria de saber minha t;;
"Filha tem 3 anos e te broncoespamo e está em crise como identificar que nao e o corona""";;
25236,@g1,@g1 @RedeGlobo Qual o período de transmissão do corona!? #perguntacorona;;
"25253,@g1,""@g1 Será que o vírus vai matar mais que a violência?";;
2018  - 23.000 mil mortes em 5 meses;;
2019  - 17.900 mil mortes em 5 meses;;
;;
Cerca de 120 mortes por dia em 5 meses ;;
;;
"FODA é noticiar uma morte por corona durante 10 horas. https://t.co/Adwd13HM8j""";;
"25260,@g1,""@g1 Dai quando pegarem Corona não ocupem os leitos dos outros, orem que resolve ğŸ‘ğŸ»""";;
"25267,@g1,""@g1 Te fato concordo foram palavras mal colocadas mais parar o país , na atual situação que estamos é correto?";;
"Para quem e funcionando público e uma coisa após corona muitos não conseguiram se reerguer .""";;
25304,@g1,@Branco74443540 @g1 E tem cura. O corona mata isso em um dia na Itália e ainda não tem uma vacina;;
"25310,@g1,""@g1 Poxa já se curou? O corona chegou há pouco ela já teve e já tá curada mostrando as coxas? Bolsonaro tinha razão kkkk é só uma gripezinha. ";;
"#BolsonaroTemRazao""";;
25331,@g1,@Branco74443540 @g1 Corona mata 800 por dia na Itália;;
25366,@g1,@g1 @bemestar @RedeGlobo Uma pessoa que tem asma pode apresentar quadro assintomático caso contraia o Covid-19? Já teve casos de um asmático ter contraído o coronavírus e ter se recuperado? #perguntacorona;;
25368,@g1,@g1 Pois é outro dia vi ela postando que tava fazendo exercício físico. Se fosse eu com corona não saia nem do quarto kkkkk eu hein.;;
25381,@g1,@g1 @RedeGlobo Bom dia esses testes do coronavírus já tem prazo nas farmácias eles funciona como valores.;;
25398,@g1,@g1 @RedeGlobo A morte por coronavírus causa MT sofrimento?;;
25421,@g1,@g1 @RedeGlobo por que os dias passa e ninguém fala como a gente vai fazer você vai voltar a trabalhar ou se vai governo vai liberar uma renda por mês fala fala do Corona mas ninguém dá uma alternativa e a gente estamos parado;;
"25432,@g1,""@joaopaulolima15 @RamirezCosta @g1 Pensando assim, então porque as pessoas necessitam sair de casa para pular o carnaval nas ruas, sabendo que o coronavírus tava aí­, não precisava sair, bastava gravar as marchinhas de carnaval no seu celular ou no pc e pular dentro de casa? Tô certo?""";;
"25436,@g1,""@eliakimandrade @g1 MAs na igreja só tem velho, não tem problema em matar velho.";;
;;
"Lembrando que quem mata é deus, o corona só aponta.""";;
25477,@g1,@g1 Vamos lembrar do fato q 80% dos casos do corona na Coreia do sul aconteceu pq uma pessoa infectada fugiu da quarentena e foi pro culto https://t.co/ycr81qh96u;;
"25481,@g1,""@Raphaelbbritto @Boina58476275 @joaopaulolima15 @RamirezCosta @g1 Vá a igreja, faça sua oração, mas se ficar doente por causa do corona não ocupe leitos hospitalares, a responsa é sua.""";;
"25512,@g1,""@g1 Antes:";;
- Senhorinha de 90 anos, com câncer terminal, pega gripe e morre...Causa Mortis = câncer;;
;;
Hoje:;;
- Senhorinha de 90 anos, com câncer terminal, pega corona e morre...Causa Mortis = Corona ;;
;;
"Sacou a diferença, Leônidas ?!""";;
25519,@g1,@g1 Que o corona seja feliz!;;
25558,@g1,@g1 Só falta colocar pastor para curar as pessoas com coronavírus!;;
25650,@g1,@BelaMenezes @Nicolasflima12 @g1 É só na igreja que pega coronavírus?;;
25652,@g1,@lucasvidalcosta @g1 É só na igreja que pega coronavírus.;;
"25654,@g1,""@dinilzinhajs @g1 o povo q vai pra igreja, tb vai pro mercado passar corona :)""";;
25662,@g1,@g1 O Corona proibiu estes de circularem? Ou foi algum político? As pessoas vão ficando desempregadas e culpam o vírus. O vírus não impede ninguém de sair. Quem faz isto são políticos mandatários.;;
25725,@g1,@ElmaFelipe3 @g1 Vai pegar corona logo que cair e se ralar no chão que alguém infectado cuspiu/espirrou...;;
"25824,@g1,""@g1 Embora eu não seja médico, penso que o coronavírus chegou ao Brasil em pleno verão, brincou o carnaval e não foi impedido pelo Ministério da Saúde do governo, no Brasil. Está aí­ o resultado.""";;
25889,@g1,@g1 Não vão doar para o país combater o corona ?;;
26014,@g1,@g1 @thays_saith repitiliana e imune ao coronavírus;;
"26035,@g1,""@ar_adriano @fiidlar @Adrianox_c @HoldingWings @g1 Sim, sim, isso mesmo. Faz o seguinte eu vou ler meu livro de 3Â° série e vou te deixar em paz mamando bem muito as bolas do seu presidente. Não se preocupa, tá? Se ele tiver com o corona e você pegar não importa, pois de acordo com você só tem """"gente morrendo"""" entre aspas ğŸ‘ˆğŸ‘ˆğŸ˜ğŸ˜""";;
26057,@g1,@g1 O meu querido... não são as estações do ano que transmitem não meu anjo. Gente alguém explica pra ele que o inverno não tem nada a ver com o Corona? Pq se não o lunático do Presidente vai mandar banir o inverno para recuperar a economia da Havan.;;
"26163,@g1,""@g1 @RedeGlobo Boa noite. Gostaria de saber quando eu tiver contato com uma pessoa com o coronavírus,  porém não fiz o teste não me sentir sintomas nenhum. E quanto tempo eu devo ficar  em isolamento?""";;
"26267,@g1,""@g1 É tanto medo assim chega de falar do presidente e esse tal de corona ...#midialixo #globolixo #BolsonaroTemRazao ..querem intimidar nosso país mas não vão conseguir ";;
"#EuApoioOPresidenteBolsonaro""";;
26284,@g1,@g1 O corona passou em sp só pra comprar protetor solar;;
26290,@g1,@g1 O Ministro-Médico achou que o calor iria derreter o Corona?;;
26294,@g1,@g1 Alguém avisa ele que aqui em Belém é um valor dos infernos e o Corona já pegou 7 pessoas no Pará todoğŸ˜’;;
"26304,@g1,""@g1 Fi, tem corona até no inferno se bobear""";;
"26385,@g1,""@BrunoCidado @g1 Governadores: renda bísica para todos os brasileiros não morrerem de fome e de corona.";;
;;
Presidente: trabalho ou morte.;;
;;
"Vc refletiu antes de digitar, Bruno?""";;
"26389,@g1,""@zizamiranda @SabrinaCalassio @g1 Sim mas é o que está acontecendo, igual investiram no carnaval, gastaram muito, receberam mais ainda, sendo que já sabiam da crise do coronavírus""";;
"26418,@g1,""@g1 #BolsonaroTemRazao como disse o Alexandre, pegando carona no corona!""";;
26465,@g1,@BrunoCidado @g1 Volta sozinho. Fica na rua contra o coronavírus infecta teus familiares e ver se isso ajuda em alguma coisa! Temos familiares somos seres humanos!;;
26550,@g1,@g1 Ta osso vei normal ja ta brabo pra todos imagina nessa vibe de coronavírus não ta tendo de onde tirar sustentação vei ainda mas pra nós autônomos sem carteira assinada ó ta o apocalipse na moral.;;
"26596,@g1,""@Adrianox_c @HoldingWings @g1 Alguém me lembra como estava o cenário econômico alguns meses antes do corona chegar aqui! Eu não lembro desse paraíso financeiro em que o Brasil se encontrava, o Guedes ainda não tinha começado a trabalhar? Pq ninguém confia no posto Ipiranga?""";;
26610,@g1,@AndreVicente9 @gcamarotti @BomDiaBrasil @g1 Você prefere os corruptos? Você acha mesmo que só os eleitores de Bolsonaro SERÁo atingidos pelo coronavírus? Espere para ver a suas sorte.;;
26642,@g1,@g1 coronavírus estava desde novembro na China...aí­ vem o carnaval e a dona #globolixo pra não perder dinheiro com a audiência dos desfile não noticiou nada...agora é a rainha da quarenta...???;;
26667,@g1,@g1 A OMS disse em janeiro q o novo coronavírus não era transmissivel para humanos.Sem vergonhas;;
"26680,@g1,""@g1 coronavírus: É vc ,filho?";;
;;
"â˜ â˜ â˜ â˜ â˜ â˜ """;;
"26699,@g1,""@g1 Isso! Mas as demissões já começaram! Quando o corona passar, todos com suas curtas memórias  esqueceram logo, e vão buscar alguém para por a culpa pelo seu estado de miséria e fome!""";;
"26832,@g1,""@paulinh_aa @g1 Vi aqui, uma pessoa postou uma pagina do face ou insta dele, ele dizendo que estava com dengue. Ele dizendo, mas o g1 já disse que é corona...ai ai ai. Fala a verdade porra....inventa mais não.""";;
26844,@g1,@g1 Ja vão mudar de assunto! A mentirada do Corona ta caindo né ?;;
"26852,@g1,""@GloboNews @g1 Número mortes Brasil hoje.";;
;;
40. AIDS;;
;;
120 homicídios;;
;;
120 acidentes de trânsito;;
;;
180 peneumonia;;
;;
E;;
;;
10 por coronavírus..;;
;;
"Você não acha que a mídia está exagerando e que infelizmente pessoas morrem?""";;
"26858,@g1,""@cleiton_debona @ReyGaboni @loirinhodost @_PoetaUrbano_ @g1 Brasil deve ter por volta de 60 mil leitos, se apenas o coronavírus tomar conta de 45 mil leitos afetando idosos ou pessoas com problemas respiratória vamos colocar os que estão com câncer, assidentados, e N outras doenças onde? A questão é o colapso do sistema.""";;
27008,@g1,@HarukoQuarto @g1 kkkkkkkkkkkk agora o coronavírus seleciona só ptista kkkkkkkkkkkk;;
"27023,@g1,""@DireitaBonoro @gabriel1991 @babylatinaxx @g1 Isso quando se tem condições e informações suficientes para conseguir fazer testes em todos da população e isolar somente os infectados, aqui tem gente que só quando morre descobre que tem Corona. Procure se informar mais do porque o isolamento.""";;
"27041,@g1,""@LulaOficial @dilmabr Aqui no Brasil, o combate ao corona é: cada governador por si tentando salvar o seu estado e o presidente contra todos, atrapalhando como pode. @dilmabr @LulaOficial @Haddad_Fernando @g1""";;
"27075,@g1,""@OMalpropicio @Pri_really @AnnaLuuhsz @g1 Mds";;
"Ele continua não entendendo a linha de raciocínio. Tudo bem, a tia explica. 4.500 no MUNDO TODO por dia. Ontem na Itália 780 pessoas morreram por coronavírus em UM DIA. Faça uma regrinha de três e são 18% em um só país. Pra você vir me falar que corona não é grave. N fode https://t.co/OYlAvFU92k""";;
"27138,@g1,""@AnnaLuuhsz @OMalpropicio @Pri_really @g1 Né? ";;
"Eu não aguento. Quando o mundo estiver com mais de 5000 mortes por dia por corona aí­ o povo vai acordar""";;
"27144,@g1,""@Pri_really @AnnaLuuhsz @OMalpropicio @g1 4.500 no mundo todo, enquanto falamos de 2 mil pessoas mortas por corona apenas na Itália.""";;
"27175,@g1,""@FGapacho @AnnaLuuhsz @OMalpropicio @g1 Você leu a parte do CASA AREJADA? se você tivesse um parente com tuberculose, você iria se mudar? iria mandar ele embora de casa?";;
Pois tenho uma surpresa pra você, ela passa da mesma maneira que o corona e mata MILHÕES por ano, mas ninguém fala nada sobre isso.;;
"Deixa de ser burro""";;
27211,@g1,@g1 donho ta corona vorus;;
"27213,@g1,""@OMalpropicio @g1 Aqui no Brasil já morreu um cara de 26 anos saudável vítima do corona, assim como já tem vários casos parecidos pelo mundo. Deixar os idosos em casa e mandar os jovens pras ruas é uma alternativa burra por motivos q já expliquei acima""";;
27360,@g1,@g1 Pondo em conta que o coronavírus tem o formato de uma Coroa e ele tá tentando lo trono a vida toda....;;
27431,@g1,@sisiffus @MauReczero @g1 Vamos junto e vcs me mostra quem tem o corona;;
27665,@g1,@g1 O cara não pode vê um vírus que já quer pegar! Em 2016 pegou Dengue e agora coronavírus! Desejo melhoras .;;
27814,@g1,@g1 Cuida dele com jeitinho corona..;;
"27872,@g1,""@josimarmartins_ @g1 obrigado, corona""";;
"27911,@g1,""@g1 a conhecidencias do coronavírus com a pandemia da peste negra no século XIV , os sintomas são os mesmo , que que não poderia pesquisar sobre isso ?""";;
27982,@g1,@crashbytes @crf_babuzinho @g1 Comparou gripe com corona já sei que é retardado;;
"28015,@g1,""@g1 O coronavírus passará, vocês não passarão. A Globo vai pagar muito caro por tentar criar o caos em nosso País. Anotem...""";;
"28229,@g1,""Se vc para de produzir, o Brasil para, isto quer dizer: Os agricultores, empresas, caminhoneiros deixam de transportar e ficaremos com fome ! Então morreremos de fome ou de coronavírus por falta de imunidade justamente pq estamos com fome! @senadorhumberto DRACULA @g1 @Estadao https://t.co/xvT7gAbpOc""";;
28400,@g1,@g1 Esperando o corona resolver o caso alcolumbre rss força corona ele é fraco.;;
28419,@g1,@g1 qeria saber qem tem anemia falssiforme corre o risco do corona ?;;
"28421,@g1,""@g1 Com a crise do coronavírus,";;
"As pessoas ficando de quarentena é possível evitar que a pandemia tome uma proporção maior como na Espanha e Itália""";;
28449,@g1,@g1   a imunoglobulina humana não poderia servir para aumentar a imunidade combatendo assim também a infecção por coronavírus?;;
"28462,@g1,""@g1 Bom dia Márcio e convidados vou deixar uma pergunta no ar será que o Jair Bolsonaro e o Trump estão auto imune do corona covid-19 pois nenhum dos dois estão procurando ";;
"com as nações do seu país Marcos Aurélio Santos de Joinvillede sc""";;
"28503,@g1,""@g1 olá, gostaria de saber como corona começou? Como foi o primeiro caso? Como pegou? Já que pegamos esse vírus por saliva!""";;
"28515,@g1,""@g1 Sánchez PSOE/Podemos se comportaram exatamente como Bolsonaro, convocaram passeatas e minimizaram o corona, veremos quem pagará mais.""";;
"28559,@g1,""@g1 @RedeGlobo Que vergonha para os programas da globo ";;
O foco é combater o presidente e não coronavírus!;;
Dê o foco no q realmente interessa!;;
"Os outros telejornais tem outro foco que não é politicagem. Vc lá estão ficando nojentos.""";;
28651,@g1,@g1 @ladygaga coronavírus seu fdp;;
"28664,@g1,""@g1 @RedeGlobo Tenho duas perguntas  primeiro quanto tempo após ter pego coronavirus começam a se manifestar os sintomas.";;
"E segundo quais os sintomas porque uns dizem que da dor de cabeça outros que da diarreia como identificar se é ou não corona #coronavírusnoBrasil""";;
28695,@g1,@g1 Gente o corona virou guerra política ?;;
"28799,@g1,""@g1 """"Alguns poucos""""";;
"VAI TOMAR NO CU BOLSONARO , o mundo todo, O FUCKING mundo todo tá parado, todos contra o Corona, Mas vamo liberar tudo aqui que quando os corpos das pessoas estiverem se empilhando a gt faz alguma coisa.""";;
"28834,@g1,""@Oralidade3 @Descoladalisa @g1 Oq a Globo tem haver? a CNN tbm não levou esse tapa na cara? a Fox News? Todas as emissoras no mundo todo falando do coronavírus, mas, o gado quer que as emissoras falem de economia""";;
"28926,@g1,""@g1 maioria da população vai concordar com o Bolsonaro. Poucas pessoas tem recursos pra ficar meses parado, sem receber salário, sendo demitido... tem muita gente que tá preocupada com o que vai comer hoje, não com corona.";;
;;
"Não pode parar tudo mesmo não.""";;
"28973,@g1,""Olha aí­ gente, tem um podcasts sobre o corona no Spotify feito pelo @g1 https://t.co/YhjLGZ3M9R""";;
28992,@g1,@g1 @showdavida @RedeGlobo Se minha filha de 6 anos pegar coronavírus como cuido dela coml deixo ela em um quarto 14 dias e como ela cuida da própria limpeza;;
"29022,@g1,""@g1 @AndreiaSadi A corrupção que mata muito mais que o coronavírus é, no entanto, abraçada com alegria pela cúpula do congresso.";;
"Vai entender. ğŸ¤·ğŸ¼â€â™‚ï¸""";;
"29123,@g1,""@g1 Além do coronavírus, temos o Bozo vírus para combater #ForaBolsonaro""";;
"29176,@g1,""@g1 Kkkkkk, q presidente de merda esse. Ahhh se arrependimento pegasse corona, eu já estaria infectado antes do vírus sair da china!!! Como elempode falar uma coisa desse se o mundo está fazendo o contrário? Ah já sei, ele é o único certo no mundo!!!""";;
"29209,@g1,""@g1 #BolsonaroTemRazao efeito manada e histeria provocada  pela midia!  o corona não se combate parando o país! Se combate com leitos em hospitais, respiradoros, testes para detectar o virus e assistência integral aos grupos de risco!""";;
"29210,@g1,""@g1 Alcolumbre é um idiota. O corona não se combate parando o país! Se combate com leitos em hospitais, respiradoros, testes para detectar o virus e assistência integral aos grupos de risco! Onde já se viu achar que a melhor é matar milhares de fome e destruir o país é a solução!""";;
"29215,@g1,""@g1 @AndreiaSadi #BolsonaroTemRazao  o corona não se combate parando o país! Se combate com leitos em hospitais, respiradoros, testes para detectar o virus e assistência integral aos grupos de risco! Perplexa fico em de ver essa gente querendo matar a vaca pra acabar com o carrapato.""";;
"29247,@g1,""@LivreQueiroz @fcorreia_rj @g1 Por que diabos vocês estão preocupados? Sabe pq? Pq dinheiro a gente recupera, mas saúde e vida não tem valor. Muitos ricos morreram de corona irmã, e se te aflige a falta de dinheiro, imagina eles que tinham e não adiantou de nada?""";;
"29305,@g1,""@renataloprete @g1 eu nunca tomei a vacina da gripe, será que o corona vai resistir ao meu organismo? já que não vai encontrar nada de vacina no meu corpo?""";;
29566,@g1,@g1 @AndreiaSadi para desmentir a mídia Bolsonaro podia fazer um live junto com os 3 filhos abraçados com  os gripadinhos de coronavírus no hospital.  #pronunciamento;;
"29622,@g1,""@joo_mendez @ThommyShelby6 @vitorino_gyn @g1 Em momento algum faltei com respeito para com você, encerro aqui pois não existem argumentos de sua parte, boa noite. O corona não mata mais que a ignorância!""";;
29666,@g1,@PraQueNomeNoT @g1 Porra ele pegou o Corona quando então? em 1990?;;
"29738,@g1,""@PSilva_TBC @PraQueNomeNoT @g1 Para mim ele está com o Corona, mas quer pagar de fodão. Eu não suporto ele, mas espero que melhore logo porq se algo acontecer com ele. O vice é pior!!!""";;
29821,@g1,@santamichaelgta @g1 Pelo linguajar vc não tem perigo de pegar coronavírus...crianças de quarta série são praticamente imunes;;
"29831,@g1,""@crashbytes @g1 Corona, vem aqui. Pega a mãe desse corno.""";;
"29937,@g1,""@g1 Também é fake que o coronavírus foi originário da China ?";;
;;
"Os chineses já compraram a GLOBO ?""";;
"30047,@g1,""@jooAnto89903575 @g1 Corona, dá um pulo aqui.""";;
30109,@g1,@g1 Acabou de morrer o rapaz que teve o primeiro caso de coronavírus em Manaus ğŸ˜”;;
"30160,@g1,""@g1 É desumano ,verme e mas sujo que o coronavírus""";;
30222,@g1,@g1saopaulo Não ta rolando @g1 g1até quando isso o momento Agora é  só coronavírus não  é  Bolsonaro  ou o corona  vírus  não é  tão  importante  pra vocês!;;
"30246,@g1,""@buzzlarica @Sthefany3stevao @carol_pardini @g1 Deixe de histeria jovem. Você sobreviveu a H1N1 que foi e ainda é muito mais letal que o corona. A diferença é só a cobertura midiática. Não estou dizendo pra não se prevenir, só pra não criar milhões de desempregados e ter danos ainda maiores""";;
30258,@g1,@g1 Lúcido! Foi por isso que votei nele. Não se trata uma doença com uma SUPERDOSE. De maneira precisa é necessário estancar a doença. Morreremos de fome e não de Corona. O Brasil não pode parar!;;
30266,@g1,@Antonyo_valle @g1 @AndreiaSadi Tomara que pegue o Corona e vá esperar o Bolsonaro no inferno;;
30365,@g1,@ElvisRenatinho @BRAINSatWORKBR @g1 Fica vc la fora e pega corona seu troxa;;
30406,@g1,@g1 Verme tomara que o corona mate ele ei resto.;;
"30599,@g1,""@Sthefany3stevao @carol_pardini @g1 514.000 mortes por tuberculose";;
 152.000 por gripe comum;;
 17.000 por coronavírus;;
 120 mortes todos os dias por violência;;
" O corona deve ser sim motivo de parar e quebrar o país...""";;
"30633,@g1,""@g1 Manda sua filha para escola, e os filhos de seus eleitores, seus netos, mas mande para escola pública passar uma semana, mas sabe porque você não faz isso Presidente. Porque você não é Homem nem para mostrar seu exame de coronavírus. Velho fracassado""";;
"30654,@g1,""@PraQueNomeNoT @g1 Então ele nasceu com coronavírus, sempre falou merda""";;
"30739,@g1,""@g1 Realmente, ao invés de fazerem teste pra Corona, tinham que avaliar a sanidade dele, ctz que ele não passa no psicotécnico do detran""";;
30782,@g1,@g1 Bolsonaro vai matar mais que o Corona;;
"30786,@g1,""@Luiz02715149 @g1 Vai lá pegar o Corona, se voltar vivo manda um salve.""";;
"30836,@g1,""@g1 O coronavírus está nele e sofreu uma mutação, agr afeta o cérebro""";;
"31009,@g1,""@g1 Não precisamos mais tomar medidas contra o corona.";;
"Bolsonaro falou""";;
31479,@g1,@g1 #Força coronavírus;;
31485,@g1,@g1 @ladygaga Poxa Corona Você me prometeu.;;
31527,@g1,@g1 @ladygaga coronavírus consegui matar as gays até indiretamente;;
31540,@g1,@g1 @ladygaga CORONA DO CARA@@$â‚¬$$@;;
31544,@g1,@g1 @ladygaga Corona desgraçado;;
31547,@g1,@g1 @ladygaga agora o corona foi longe demais;;
"31583,@g1,""@g1 Tá sumida,o corona veio de onde fala alguma coisa.""";;
"31609,@g1,""@g1 Tomara que ela não esteja com Corona não desejo isso a ninguém., mas essa garota é bem oportunista só aparece pra falar da Amazônia e criticar Bolsonaro. Pirralha https://t.co/kjbvoVJNCX""";;
"31626,@g1,""@AliancaPelaDem @SergioMorai @g1 é bot cara , esse ta programado pra falar isso , em qualquer noticia do g1 sobre o corona.""";;
"31649,@g1,""@g1 @RedeGlobo Carvalho parou o país todo, por isso 34 ok são vidas super importantes. Mais Acho que já morreu mais gente de fome do que de coronavírus. #bomdia #PraCimaDelesPresidente""";;
"31658,@g1,""@Invisib54429639 @DeborahArajo8 @jufluo @g1 Já disse e repito,negociar é uma coisa,entregar é outra....Torço pra que depois do coronavírus Ocidente tome vergonha na cara e comece a perceber qto essa ditadura é nefasta. Única coisa que posso fazer...""";;
"31661,@g1,""@g1 â€œSó 34 morreramâ€";;
â€œParabéns pela histeriaâ€;;
Quando alguém da tua família for morto por crimes ou por doença, lembre que ele foi só mais 1 morto igual vocês dizem ser os que morreram por conta do corona;;
"Bando de gado burro do caralho, vocês são a escória do país""";;
31662,@g1,@jb_hretciuk @Aimeukamisama @GlauberTJS @g1 E amado... Vc viu quantas pessoas estão morrendo por dia só pelo corona na Itália? Esses números q vc tentou estragar na minha cara não é NADA perto do q vai acontecer se o Brasil chegar ao nível q tá na Europa... Santa ignorância!!!;;
"31664,@g1,""@alexandretamas @sophiaaraaujo @valeriasaraiva8 @g1 Ué. Se é caus e desinformação, pra que quarentena? Vai lá dar um rolê no centro de São Paulo, vc não vai tá sozinho, o colega corona vai estar lá pra te fazer companhia... Como vc não tem histeria, deve tá imune de morrer.""";;
31673,@g1,@pixelsvoadores @Aimeukamisama @GlauberTJS @g1 Mais são 4 mil mortes né... em um mês... o corona que se pega pelo ar em um mês matou 34 ...;;
"31696,@g1,""@costa_rui @Daniel_PCdoB Parabéns ao Governador @costa_rui  da Bahia pelo esforço para combate o coronavírus, @costa_rui  // na contramão do surto @jairbolsonaro  mente engana a população Brasileira , @jairbolsonaro  @g1 @GloboNews""";;
31705,@g1,@g1 O corona agora foi longe demais!!!!!!;;
"31713,@g1,""@AllThatJesse @g1 O número de infectados já deve ser maior. Mas, esses corpos não tem haver com o coronavírus.""";;
"31734,@g1,""@ElisngelaSales2 @g1 realidade: os casos não estão sendo realmente contabilizados. só tem coronavírus quem testa, né. a""";;
31736,@g1,@g1 Nem o corona aguenta a insuportável.. Rlx q loguinho ela tá bem;;
"31744,@g1,""@g1 Bolsominion: Temos que proteger nossas crianças, deixem elas em paz";;
;;
Bolsominion também: Essa vadia da greta, bem feito pelo coronavírus kkkkk, tem que se fuder essa puta;;
;;
"Bolsominion ainda: Sou cristão.""";;
31748,@g1,@g1 Força... Corona.;;
31749,@g1,@FelidaeSoares @EsmaelLocatelli @g1 Né véi... um corona barbudao com pelo no saco com ranço de criança. Pqp;;
