,usuario,texto;;
"3368,@SF_Moro,""@Jujuca1987 @SF_Moro Pqp, ontem o Lula fez honras ao corona e a qual foi sua reação? Torturador? Vá estudar minha filha...""";;
3389,@SF_Moro,@SF_Moro Depois do corona tem standup?;;
"3406,@SF_Moro,""@SF_Moro Porque está preocupado agora, largou o governo em meio a pandemia para cuidar da sua biografia, agora está preocupadinho  com o corona prezado ğŸ¤”""";;
"3409,@SF_Moro,""@SF_Moro Entrou para servir a toda uma familia de milicianos,corruptos, laranjas, funcionários fantasmas e pra se submeter aos caprichos de insano como o Capitão Corona""";;
"3427,@SF_Moro,""@SF_Moro coronavírus não é piada, mas o senhor se tornou uma, kk.""";;
"3456,@SF_Moro,""@SF_Moro O corona não, já você .....""";;
3459,@SF_Moro,@SF_Moro Se senhor tivesse preocupado com o coronavírus  deixava o presidente em paz  porq covarde tem q ficar calado;;
3464,@SF_Moro,@SF_Moro Vdd o Coronavirus não e uma piada já VC excelência kkkkkkkkkğŸ˜‚ğŸ˜‚ğŸ˜‚;;
"3466,@SF_Moro,""@SF_Moro Acabou se tornando positivo o Monstro do Coronavirus, pois mostrou a fragilidade do Estado e do SUS. Vc entendeu mas faz de desentendido, né? Fala a verdade.""";;
3474,@SF_Moro,@SF_Moro Está anunciando Fake News. Esse número é acumulado do final de semana de resultados que estava pendentes para confirmação de corona.;;
"3520,@SF_Moro,""@SF_Moro coronavírus não é uma piada, mais você é uma piada da pior qualidade possível! Seu verme imundo!!!""";;
3521,@SF_Moro,@SF_Moro Quando era ministro não tinha uma msg sobre coronavírus...;;
"3529,@SF_Moro,""@SF_Moro Você não falou nada sobre o coronavírus quando era ministro é agora vem falar. Aliás, vc não falava nada, só trabalhava para trair o Brasil e o presidente. Cala tua boca!!""";;
3539,@SF_Moro,@PatoCorporation @SF_Moro Só se for para enganar o corona...;;
"3551,@SF_Moro,""@SF_Moro coronavírus não é piada, mas você foi no ministério, seu traíra!""";;
"3552,@SF_Moro,""@SF_Moro Realmente o coronavírus não é piada ! piada é o Sr. por birrinha causar essa crise imensa no paí­s,  se comportando como um Judas traidor.""";;
"3569,@SF_Moro,""@RonaldoEsteves2 @LucianoHuck @SF_Moro Tá pintando um divórcio ai? Ou estão """"voltando a namorar"""" (parodiando o CAPeTÃo Corona)? ğŸ™„";;
;;
"ps: não vai dar pra Rede Globo fazer propaganda pros dois ao mesmo tempo né? ğŸ¤­ https://t.co/Wn2lTVv2Vx""";;
"3570,@SF_Moro,""@SF_Moro DESONESTO. Enquanto passava pano para MILICIANO se fazia de cego para o coronavírus. O autor da frase infeliz já se desculpou, enquanto o PSICOPATA que vc colocou no poder, segue matando..""";;
"3597,@SF_Moro,""@SF_Moro Senhor Sérgio Moro, todos nós sabemos que o corona não é uma piada. Sabemos que tos tem que se cuidar e nós também sabemos que essa situação esta servindo de palanque politico. É só o senhor assistir a globo canal declaradamente de esquerda onde o sr foi dar entrevista.""";;
"3602,@SF_Moro,""@SF_Moro Sempre teve mais de mil mortes por dia , e vcs nunca divulgaram , para com essa hipocrisia de corona kralhu""";;
"3627,@SF_Moro,""@SF_Moro Vc só tinha que cuida dos ladrões e corruptos, esquecer coronavírus ze ruela""";;
3632,@SF_Moro,@SF_Moro O coronavírus será lembrado na história. Vc não. Deve ser duro perder para um vírus.;;
"3638,@SF_Moro,""@SF_Moro E as consequências depois disso? Não digo depois digo já!! O que é piada? Ninguém quer ser prejudicado , não é só com corona que temos que se preocupar, é também com quem já está sem dinheiro pra por alimentação na mesa da família .... Sem mais""";;
"3642,@SF_Moro,""@SF_Moro O Sr é um vírus mais letal do que o Corona ... atingiu em cheio a nossa confiança e credibilidade no Sr ...";;
"Que decepção!""";;
3645,@SF_Moro,@SF_Moro Sabe quantas mortes teve do coronavírus mas não sabe quem mandou matar Bolsonaro né hipócrita. Você é uma vergonha e o tempo vai te mostrar isso mal caráter.;;
3652,@SF_Moro,@SF_Moro Meu presidente apresentou solução em março. Não quiseram usar por birra. coronavírus é de verdade só uma gripezinha. Bolsonaro novamente certo.;;
3654,@SF_Moro,@SF_Moro Virou twittero em ex ministro quando era ministro não falava quase nada agora está falando de mais a verdade e que toda morte estão colocando na conta do coronavírus para com isso moro já está ficando feio pra vc sua credibilidade está lá em baixo;;
"3658,@SF_Moro,""@Cori_109 @SimoneHorst6 @Conservadora191 @SF_Moro Gado com muito orgulho, melhor ser gado que jumento igual a vc! Ta falando a cloroquina, garanto que se pegar corona vai implorar pela cloroquina neh meu fio.";;
"#BrasilComBolsonaro https://t.co/wyPm8LQuzv""";;
"3671,@SF_Moro,""@diogomainardi Todos sabemos que o coronavírus não é piada, a piada aqui é vc Sr. Ex ministério @SF_Moro , Sua biografia já virou uma comédia ğŸ˜‚ğŸ˜‚ğŸ˜‚#foramoro #foraglobo #forapt #foradoria #forajoice #forarodrigomaia #foralula #ForaAlcolumbre #foracnnbrasil""";;
"3672,@SF_Moro,""@GodOfRock69 @salariodamarta @patobolas @Fernand89386741 @arthurmoledoval @SF_Moro @lhmandetta @policiafederal Eu assisti uma live do Lula cara, e ouvi ele dizer """" ainda bem que a natureza mandou o coronavírus pra combater esse governo"""" veja bem vc não está alienado a parti político pois eles se maquiaram como isentos e catar os cidaDÁos que não conhecem a guerra ideológico""";;
3674,@SF_Moro,@SF_Moro O Sarampo e a Tuberculose morreram de coronavírus.;;
"3695,@SF_Moro,""@SF_Moro O coronavírus não é piada,mas vc é Sérgio Soros.""";;
"3701,@SF_Moro,""@SF_Moro Se toda a morte é considerada vírus chinês, se os números são alterados  por governadores e prefeitos pra terem mais recursos do governo BOLSONARO, se OMS é uma fraude, se conheço muitas pessoas com dengue e ninguém com coronavírus. Piada é vcs acreditarem que somos palhaços. https://t.co/i1GBHWwl0V""";;
"3702,@SF_Moro,""@SF_Moro O coronavírus mata,mas a traição em não apurar atos criminosos,junto ao totalitarismo de governadores e prefeito mata muito mais. Traidores serão banidos.";;
"#BrasilComBolsonaro""";;
3705,@SF_Moro,@SF_Moro coronavírus veio para mostrar o quanto a ganância mata;;
3709,@SF_Moro,Olha o @SF_Moro  pegando carona no coronavírus pra tentar ser Presidente em 2022. Ehhh Marrecão! https://t.co/y1cZHM858V;;
"3719,@SF_Moro,""@SF_Moro O coronavírus é uma merda, mas numa coisa é melhor que vc: não escolhe lado.";;
"Ele infecta tanto gente do PT quanto do PSDB.""";;
"3728,@SF_Moro,""@SF_Moro O corona não, você sim!""";;
"3738,@SF_Moro,""@SF_Moro Sua falta de ação causou tudo isso, pois você não quis investigar as mortes fakes por coronavírus. Lembra que quando foi começar a operação você caiu fora? Por que será? Não quis ter que investigar seus comparsas né. Logo o Brasil verá que além de traidor também é bandido!""";;
"3739,@SF_Moro,""@UIndigest @allantercalivre @SF_Moro Corona e o Caraí­,....""";;
"3747,@SF_Moro,""@SF_Moro A natureza criou um monstro chamado coronavírus, e a seita vermelha criou um monstrengo corrupto sem semelhantes na história deste paí­s.""";;
3752,@SF_Moro,@SF_Moro Ainda bem que a natureza criou esse coronavírus;;
"3754,@SF_Moro,""@Ricardo09488070 @Ronnyysouza @NaryaNascimento @SF_Moro Bolsonaro nunca falou ainda bem que o corona veio pro Brasil, Bolsonaro sempre fala que quer um isolamento vertical e não horizontal pq a economia vai quebrar, e sem economia não tem investimento na saúde, é uma coisa completamente diferente.""";;
3756,@SF_Moro,@SF_Moro CORONA MORO VIRUS PERIGOSO CONTAMINA A 10METROS DISTANCIA CUIDADO URGENTE VIRUS PERIGOSO;;
3758,@SF_Moro,@SF_Moro PIADA E VC FALANDO CORONA  VAI PARA VENEZUELA LÃ E TEU LUGAR COMER CACHORRO LOUCO JUNTO MADURO CRIMINOSO;;
"3761,@SF_Moro,""@SF_Moro Pelo menos uma coisa boa  mortes por infarto, acidentes,  câncer, entre outros o Brasil não registra a mais de 2 meses assim que vencermos o corona a mortalidade acaba em nosso paí­s!!""";;
"3762,@SF_Moro,""@andre_alayon @Morelli97296612 @PauloMarinhoRio @SF_Moro Derrubar o mito? Não derrubaram na facada, nem o corona derrubou, nem o moro conseguiu (até hoje não trouxe as provas) , acha que vai ser um fofoqueiro do PSDB ? Kkkkk""";;
3777,@SF_Moro,@SF_Moro Quantas são mortes confirmadas de coronavírus? Por que só os Estados que os Governadores são contra o Presidente que aparecem com números exorbitantes?;;
3779,@SF_Moro,@SF_Moro O corona não é uma piada mas você é!;;
"3783,@SF_Moro,""@SF_Moro Porque o senhor não comentava nada quando tava no ministerio? Senhoras inocentes sendo presas comerciantes sendo humilhados e desvios dos recursos do corona, omisso d+""";;
"3796,@SF_Moro,""@SF_Moro Eu acredito que esse discurso sobre coronavírus já está ultrapassado, já sabemos a verdade por trás dele e como nós cuidar... Acho que devíamos começar a falar sobre a operação storm, que está acontecendo no mundo todo e a da mídia insistir em ignorar...""";;
3807,@SF_Moro,@SF_Moro Muita coincidência esse número subir e Lula celebrar a chegada do Corona no Brasil. Comunista!;;
"3808,@SF_Moro,""@SF_Moro Só não e sério para Ã queles que se acham imunes como o nosso presidente, a maioria dos mortes infelizmente são de pessoas pobres que dependem do SUS e de hospitais públicos, alguém já teve notícia de político morto pelo Corona""";;
"3812,@SF_Moro,""@AlbuquerqueDavy @SF_Moro Eu até ia opinar mas sabe como é né!!! Vai que o moro printa e leva pro bonner corona e renata covid no jornal convidal, por isso eu recomendo hidroxbolsoquina neles.""";;
3817,@SF_Moro,@SF_Moro Fala isso para o #LulaTorcePeloVirus pois ele falou que torcia pelo corona ou Rosangela por acaso vc não viu ?;;
3818,@SF_Moro,@SF_Moro Voltou o comentarista do coronavírus!!! Saiu pequeno e agora quer aparecer de qualquer jeito.;;
3821,@SF_Moro,@SF_Moro Corona não é piada vc sim https://t.co/3vu3dXfwZn;;
"3824,@SF_Moro,""@SF_Moro O coronavírus é um vírus. ";;
;;
"MORO, Felipe Neto""";;
"3825,@SF_Moro,""@SF_Moro O coronavírus não é piada, mas tua saída do governo FOI. Agora bota o pijama e a pantufa que tá na hora.""";;
"3835,@SF_Moro,""@SF_Moro Por causa do CORONA vc aceitou quieto , pessoas de bem serem algemadas em praça pública.""";;
"3837,@SF_Moro,""@SF_Moro Todo mundo sabe que o corona, não é piada, mais se teve aumento é pelas medidas do prefeito e governador com suas medidas de carro par e ímpar sair em dias iguais, o que deu em acúmulo de gente no metrô e ônibus, eles decretam as medidas erradas e o Presidente e o culpado kkk""";;
"3843,@SF_Moro,""@SF_Moro Aaaaah vaaa a merdaa, mil em um dia, engraçado que se eu for no hospital com um problema de diabetes vao falar que eu to com corona, e se eu morrer vao falar que foi corona. So existe isso agora, nao existe outra doença todas sumiram ğŸ¤¦ğŸ»â€â™€ï¸ğŸ¤£""";;
"3845,@SF_Moro,""@SF_Moro Ai ... é sério, agora mente também , ou não sabe ler as informações ? o coronavírus Chinês da China , é sério sim , só você que não é , piada""";;
"3850,@SF_Moro,""@SF_Moro O corona traidor também não tem cura uma vez contraído a doença nunca mais terá cura. ";;
"#BrasilComBolsonaro""";;
3851,@SF_Moro,@SF_Moro esse gado bolsominion se espalha mais q o corona c tá doido o povo sem noção;;
3852,@SF_Moro,@SF_Moro Não sabia nada de Ministério da Justiça e tbm não sabe nada de coronavírus. Mais de 1000 casos foram totalizados em 4 dias e não em 24H.;;
"3857,@SF_Moro,""@SF_Moro Oia rapa.o rapa bonzinho, vc eh pior do k o corona , eh melhor ficar a  km. dedistancia de vc.""";;
"3858,@SF_Moro,""@SF_Moro O Brasil está precisando de um remédio é contra os corruptos eles estão matando muito mais que o corona.aproveitando a ocasião e metendo a mão no bolso do brasileiros,e eles fazem isto com ajudas  do poder judiaria.""";;
3865,@SF_Moro,@AlbuquerqueDavy @SF_Moro Está tendo a lava jato do Corona;;
3867,@SF_Moro,@JosieneRibeiro5 @SF_Moro Está tendo a lava jato do Corona.;;
"3868,@SF_Moro,""@SF_Moro A questão é que estão, usando esse """"motivo"""" para usar grandes verbas para hospitais e tudo em fim. Está tendo a lava jato Corona, veja isso Moro.""";;
"3870,@SF_Moro,""@SF_Moro Agora o Moro estã preocupado com Coronavirus, com pessoas????";;
Na hora de sair do Governo causando todo esse desgaste , não pensou em ninguem.;;
A não ser na sua Biografia.;;
;;
Vai querer substimar a inteligengia de td mundo agora??;;
"AQUI NÃO.""";;
"3873,@SF_Moro,""@SF_Moro O senhor está se referindo aos ricos que podem ficaram em casa tomando banho de piscina ou aos pobres que não tem dinheiro pra sustentar Ã  família? A piada é essa. Os riscos sobrivevem  e os pobres morrem  não de Corona, porém de fome.""";;
"3876,@SF_Moro,""@SF_Moro Valeu por avisar, eu não sabia que o corona é perigoso, mas eu sei que é perigoso manter conversas com o senhor. #BrasilComBolsonaro""";;
"3877,@SF_Moro,""@SF_Moro Tá de brincadeira seu palhaço?";;
;;
O corona é apenas um vírus de letalidade baixa, o que andar matando a população são os governadores corruptos e assassinos que se recusam a tratar os infectados da forma correta.;;
;;
"Recuperados não DÁo lucro, corpos e covas abertas SIM!""";;
3881,@SF_Moro,@SF_Moro Com certeza @SF_Moro   tem gente que não entendeu o que e corona virús .. o só entendera quando o virús pegar um parente .....;;
3882,@SF_Moro,@SF_Moro Com certeza @SF_Moro   tem gente que não entendeu o que e corona virús .. o só entendera quando o virús pegar um parente .....;;
3884,@SF_Moro,@SF_Moro O que o coronavírus mais aumentou foi o número de traíras em âmbito nacional!;;
3887,@SF_Moro,@SF_Moro Traíra safado traidor do povo brasileiro !!!!! Gostaria de ver você com o coronavírus e ter de tomar a cloroquina para se salvar !!!!!!;;
"3894,@SF_Moro,""@SF_Moro Com todo respeito vc dizer agora que está preocupada com alguém por conta do coronavírus,me compre um bode , vc só se preocupa com sua biografia.""";;
"3901,@SF_Moro,""@SF_Moro #MoroTraidorDaPatria , falando algo que nao lhe diz respeito sobre o corona e pedindo para se cuidar o povo , esse mesmo que deu as costas traindo o governo escolhido pela maioria do Brasil""";;
3902,@SF_Moro,@SF_Moro O número vai subir mesmo @jdoriajr mandou colocar qualquer morte no estado de SP como corona... vocês são uma piada! Descaso com nosso paí­s! Tenho nojo de vocês!;;
3905,@SF_Moro,@SF_Moro coronavírus e Guerra e política Tal vez Guerra mundial;;
"3908,@SF_Moro,""@SF_Moro Sérgio, tão se aproveitando das mortes de muitas pessoas como no caso de muitas doenças não por covid-19, colocando o corôna vírus nos atestados é muito triste isso""";;
3912,@SF_Moro,@SF_Moro O corona não vc sim!;;
3916,@SF_Moro,@GusttaTsurugi @queencrack @SF_Moro PARA APROVAR REFORMAS URGENTES COMO TRIBUTÃRIA E LEGISLATIVA PARA TIRAR O PaíS P MAIS RAPIDO POSIVEL DA CRISE DO CORONA. O BOLSONARO PRECISA DO APOIO DO CENTRÃO. INFELISMENTE.;;
3917,@SF_Moro,@SF_Moro Tenho certeza quer 30% não e por causa do corona;;
"3920,@SF_Moro,""@SF_Moro Pq esses medicos estao todos colocando morte por coronavirus nas certidões de óbito Coronavirus!! Esta acontecendo no Ceará, sei por fontes confiáveis! Esse governador é um pilantra!""";;
"3922,@SF_Moro,""@FBregeiro @SF_Moro Quando Bolsonaro chamou de gripezinha ele não fez um Twitter responsável né? O Lula nunca disse q o corona veio em no hora, mas pelo que disse já se retratou pq se expressou mal. O Lula faz live todos os dias e no Twitter todos sendo solidário as famílias e criticando o Bozo.fim""";;
"3923,@SF_Moro,""@SF_Moro Agora o maquiavélico Moro se importa com as vítimas da Covid-19 [coronavírus] e familiares.";;
;;
Moro até consegue enganar algumas pessoas por algum tempo... mas não todas as pessoas o tempo todo.;;
;;
Em época do uso de máscaras protetoras... A máscara de Moro caiu!;;
"#MoroSeraPreso https://t.co/4RomkOno2g""";;
"3927,@SF_Moro,""@SF_Moro Serginho se contarmo os que realmente vão a óbito por corona não chega a metade .E o Sr. Sabe porque?";;
"Porque Até agora os Senhores Governador e Prefeitos que o Sr. Apoiou não liberaram a Cloroquina é etc .Preciso falar mais Alguma coisa???""";;
"3933,@SF_Moro,""@lailadamasio @AlbuquerqueDavy @SF_Moro Não só sobre corona ! Como dizem por aí­, quem anda com bandido, tb é bandido. Quem anda com miliciano tb é miliciano.""";;
"3934,@SF_Moro,""@SF_Moro Agora vc fala em corona ne, quando era governo deixou o povo apanhar na rua por causa de governadores canalhas. E tem mais, se ja estivessem usando a cloroquina desde o começo o numero de vidas salvas podia ser muito maior""";;
"3935,@SF_Moro,""@SrtaLee38 @SF_Moro Dados oficiais do Ministério da Saúde.";;
;;
Observação: 500, 800, 1000 mortos em um dia são números inaceitáveis.;;
;;
Você pediu pra trazer verdades, então cobre isso do Presidente, que disse que não iriam morrer nem 1000 pessoas por Corona.;;
;;
"É esse negacionismo que nos levou até aqui. https://t.co/fZmlafs0Df""";;
3937,@SF_Moro,@SF_Moro Cala a boca Rosângela! #DesMOROnou ja a muito tempo. Não venha usar o corona como palanque político! Seu marido não vai ganhar nas urnas. Desista!;;
"3940,@SF_Moro,""@SF_Moro O corona é terrível, mas tem coisa pior acredite. Tua existência é uma delas. Não vou nem me dar ao trabalho de explicar pq.""";;
